rewardsSubIter0
"[259.90788681  99.92380169 269.85198927 229.75383311  29.95881468
 339.84800277  19.98284149 219.81524631 279.78315754 129.94992022]"
"[149.82423599 119.83507075   0.         439.80039057 709.62177085
   9.97964552 379.87610725 189.87192314   9.98166184 109.91807679]"
"[109.92621389 109.86842805   0.         379.74878448 339.87411062
 199.83217209 399.77974421  69.90760073  89.87509632 459.90089565]"
"[469.91210319 149.87816955   9.9834219  139.81414008  29.96868976
  69.92392333 449.81464561 339.80013881 189.9399574  189.85886607]"
"[ 59.93123709  89.87967858 289.92114713 389.81900152 279.77440062
  79.94019673  79.92438078   0.         169.85442494 119.87727801]"
"[ 59.91044865  49.93955325 109.88129151 579.82924543 139.9155498
 139.77012833  19.96732957  89.87789194 439.72966302 279.78734237]"
"[109.92361116 109.95957532  89.89144356 119.9151005   59.959027
 229.92567116  59.92022608 279.89659664 309.85883051 229.71709819]"
"[ 79.87598779 389.81742803 209.81184747  49.92593111 159.91117273
 119.90791708 279.74023456 359.88171131 109.92934199 179.90119276]"
"[ 79.96539074  49.96086839 119.9535558   99.90222016  59.91548911
  29.94460201 189.85864166 469.81767913  19.96787068 429.76503533]"
"[149.92117151 429.7423301  249.90586156 289.84911034  99.87018368
  19.98325831  69.89951129   9.98191287 449.85704854  39.94898574]"
"[249.80254573 429.86138454  79.96470335 269.76845508 449.72000427
  39.94787242 409.72738865 539.78041526 139.96260848 169.9129975 ]"
"[249.88079381 259.86526451  39.97153048  39.94768469 419.88729349
 129.8727749  439.70759696  69.93880892 329.86693356   9.98222136]"
"[269.8964848   49.9101102  179.81320667  69.93455366 369.72537523
 129.87526298 199.84908344 389.85073384  29.95783255  19.97304126]"
"[279.8273569  209.9080223  539.8652785   69.9424905  319.80532576
 439.80733129 339.73822611 289.90136058  39.93269616 149.91259668]"
"[179.76050612 479.76781762 619.74341563   9.98551271 499.79959101
 149.82951313 379.75881083 219.91451657 479.76950052 399.89152149]"
"[299.85132916  39.94119994 139.80404795 389.78488364 339.88493973
   0.         179.92506182   9.9853135  189.76950801 339.81903149]"
"[349.86033705 139.87837994  89.89214081 289.86165461 229.89863958
 139.92454675 309.78413227  69.89167964  59.92035533   0.        ]"
"[269.71695517 339.84567717  49.95171134 309.74741141 459.76404454
 309.76325799 179.91654954  19.96605601  49.92602611 389.77349989]"
"[289.87679822 259.8067778  229.8089834  399.79907446   9.97941973
 409.76770198 489.73323928  19.96932436 269.87526047  49.92181117]"
"[259.78157909  39.95188517 349.73271646  19.96864982  19.96037553
 149.88869594 339.8149059   89.9291302  249.79153127 349.77259666]"
"[459.73869987 399.72406579  69.94311846 139.85829986 199.91789926
 369.71909011 369.76934467 349.87420478   9.98056054   0.        ]"
"[569.86181313 389.65728231 689.77634184 409.7631647    9.98651121
 429.74621591   0.         399.69007559 389.74614021 219.84184519]"
"[279.84813207 689.72187196 279.76144607 359.74352518 179.74194859
 329.83620847 719.77791842 259.7690394    9.9808328  359.88462727]"
"[599.78955422  49.93252661  39.94717877 349.77449858 509.83728603
 419.92535103 679.74041277 439.66064862  49.9503431  359.89553902]"
"[639.80908714 149.87249707 669.67662723 109.87084739 499.85870914
  69.93586895 269.74844884 619.79656101 119.87749209  99.93695088]"
"[119.86705637 369.85357133  19.96767544 349.87779361 259.89964347
 729.52983173 369.78043576 339.72872618  19.97408468 479.77262657]"
"[319.80719776 379.7260653   89.83500852 149.82045504 449.68500485
 119.84212777 409.76262    279.84191058  59.92684354 369.69939085]"
"[529.72079933 269.84268392 379.76233737 709.83019616  89.85741173
 129.87848205 489.8616381  159.88056849 709.8366136  269.78747152]"
"[ 69.91084219 199.7334413   99.87908462 269.87123484   9.98085988
  39.95346991 559.81339539 159.83492602 109.8738694  319.91393205]"
"[239.63551554  19.96883791  59.92865349 129.90179006 269.79888233
 509.7487845  329.79683822 419.83843816 219.84828857  49.92220224]"
"[549.72654763  79.95277309 729.78364858 309.85622106 669.81326517
  69.91653086  29.97595396 119.88744443 329.70136919  39.966449  ]"
"[559.78886745 249.91001606  29.9480952  349.78944661 239.70135504
 399.68328362   9.98242079 399.85526504 519.72133709  99.86180175]"
"[349.62240811 599.90093477 469.83484265   0.          99.9007732
 809.82353178 569.82371299  29.94444524 409.78101614 469.54687018]"
"[189.87754466 469.87043105 399.78827624 469.77862714 389.86623011
 659.86026968  59.93293001 409.73098693  79.8585547  359.67970095]"
"[319.71523215 429.83444915  89.9475704   89.90958151 169.93439264
  69.93929287 369.7616165   49.91505095 469.78213928 179.80643176]"
"[ 79.86605328 209.87157899 789.71818019  59.95761851 389.86078856
   9.98099193 309.78842643  19.98088725 359.70517267 419.84555316]"
"[289.90323739 609.77980179  39.95038315 379.78447956 109.89284447
  89.89886649 399.84926926 399.64172404 699.8041623  999.72064852]"
"[439.84921934 129.88620057 419.7059428  159.80361276 379.82272208
 359.84226437 289.67282529 449.65402955  49.9181739  269.81625908]"
"[219.83125606 949.58633157 339.7394602  289.74035255  39.94732865
 569.80614928 359.73351633  69.90544814 599.72069437 449.76537585]"
"[389.67231169  59.90354272 119.85550314  29.94570809  79.87373111
 149.84261152 249.7851708  479.70450368 449.77750001  29.94255953]"
