MaxReturn,TransfBits,NumTrajs,Iteration,AverageDiscountedReturn,MinReturn,StdReturn,TotalAverageReturn,Entropy,AveragePolicyStd,Perplexity,ExplainedVariance,AverageReturn
389.85658194619475,81664,28,5,125.56978062447946,19.971620087378508,85.03497200093985,132.3598936395681,1.3833503352333631,0.9650376161164546,3.9882412140320964,0.24248385444419196,137.05000030359597
549.871032911907,163328,24,10,145.25714723400304,0.0,144.6176188743961,127.31529575380937,1.3975615465182902,0.9788498816308125,4.045323596794747,-0.32233253991317,166.16669305014216
999.6774071451564,244992,11,15,293.31523445639095,9.981385344896852,264.8345074425385,227.47441851185806,1.3959242644135088,0.977248539518468,4.038705680038386,0.21717474736656028,377.99240730898254
779.7502884664368,326656,9,20,361.6107142078862,39.93914916939603,199.89704046059856,370.7909206473444,1.395042379868578,0.9763870990362645,4.035145577947873,0.3466731268918879,467.5016127190768
719.6642173491672,408320,12,25,273.3019163935836,0.0,167.60476517234972,347.61349419969457,1.3430628940063976,0.9269314733330669,3.830758762966524,0.10958730170189945,331.46539826076264
999.7203734285906,489984,6,30,481.1989468141501,519.779801939034,158.7988713735216,428.21668080587557,1.3410135551854576,0.9250338218100271,3.822916279018057,0.665249985411419,664.792113529788
999.8563141030304,571648,8,35,366.88507955544105,9.987856396403103,336.39333403725715,434.1767630391364,1.3402728546782574,0.9243489024803963,3.820085691429449,0.6906772349808465,512.3027628888265
999.8388995331994,653312,4,40,633.8038269425708,999.6496737490515,0.0830372653341463,576.3734740416467,1.3531661617715969,0.9363439786732516,3.869658118906749,0.9999993518780143,999.7534924614394
999.7896932552022,734976,6,45,543.9371623372201,489.8058767933235,213.6338815935912,522.8139934108616,1.3632570660457548,0.9458403691314993,3.9089041495045374,0.5258295087502483,804.761250002004
999.7247703085241,816640,7,49,478.60895871893496,269.92545499843436,278.6306576693246,379.6513047764434,1.3625531445823509,0.9451748060742564,3.906153556189726,0.3978094321508795,688.3355707711659
