varianceSvrg0
80.82961095457729
80.89264610840115
81.22270876779025
81.61350618888326
82.17011801633693
82.92414763976511
84.1917294108933
85.83319978177865
87.84051124435352
91.73572242993977
96.83726112437279
103.80916555083351
113.72948721817355
127.11491269900996
146.35857441204277
170.64511814166568
201.71943876266872
244.16639762218082
301.7228451822604
388.3206957325024
490.70758525313795
626.0796066457389
834.0282086387394
1083.4618243439952
1557.9004470857055
2302.745840822972
2951.572460107696
1555.8329540696825
1539.4672107325218
1527.007089930964
1515.8188170097112
1501.416858121178
1487.3799098465947
1477.3908246024437
1468.1140475936695
1458.9745617683554
1449.0099343460283
1433.328203778191
1415.9912338145605
1401.6424009433022
1385.109067244688
1367.2816493791897
1353.9562156399022
1336.607547014681
1324.5676538060256
1306.4272956768832
1284.8903136233503
1262.5496798878542
1239.2926521901716
1214.7679718947038
1183.4869375417843
1155.2650895025536
1124.560793739679
1092.6800036258119
1067.142562304481
1035.7407078325807
1001.9591293054345
976.6827405843671
944.0136144378996
903.0983198166905
866.2229026595156
815.5737183314753
763.0045487987773
700.8853072035959
635.6334790182217
567.3052479620283
492.09494169034895
412.22784818525264
327.6119751110126
240.91371804141528
161.4710145042858
106.96795520728935
90.34611782373908
139.85645769406895
283.5934615610184
678.0289253543316
1290.5651441595655
2191.307940128772
167.21974976418448
177.10084831575304
189.5781184293474
208.6294924118862
222.63774842472148
244.67658841320633
260.40576321528386
276.47136668534904
295.9729576999049
316.46825292276867
353.59092765431205
370.9729663783288
400.3459369554954
420.15984129050486
446.9987083048996
464.32718370884646
497.7488010012005
517.3156442318757
530.8159716224254
552.3465989432785
580.0409285695309
592.1216324028779
610.7882752740352
629.734515873962
637.5944026045531
646.2919210208199
662.244524800809
70.80594181926564
66.56967400136931
86.85478828594466
78.95588652210891
74.23251238180266
70.90117647652671
67.00746040035902
61.39991986561285
55.82153697994349
50.871274507672766
44.63910096516954
41.51812228808254
38.249942121562
34.30783770220064
31.9540014972112
28.410542286512424
25.73388605031031
22.817277486937982
20.392867075386807
18.434191348260338
17.482886566338276
15.557443731016471
13.558079565860083
12.041147309385792
10.404282099756479
9.196445128020978
7.999007406250771
6.969758551382397
5.989664476498245
5.189895191879301
4.470529009594264
3.8382980999186165
3.263852963452829
2.7934484395752412
2.609792493847613
2.3067634012306737
2.1272738487290535
1.9943035649366516
1.9691281731487265
1.936715475715668
1.983217155289129
2.097355222647763
2.2737999267013205
2.487459903147262
2.750513162529959
3.0548241457030274
3.4252901184576157
3.851421439388407
4.3294763020322415
4.830482358177545
5.419925214400519
6.10493593394798
6.699106053970164
7.356165227843041
7.955088311292707
8.50028420452567
9.240798630609646
9.818314565642698
10.555570200783388
11.189295770058216
11.82582393573815
12.520093423206962
13.202160523892292
13.810559247919144
14.577270429894636
15.258042015317352
15.91128919328338
16.412822907198837
17.047708723468297
17.6421176598569
18.104584545306206
18.577583301359322
19.079900834470045
19.60852516914768
20.066408087405986
20.616154974797787
21.02784248792281
21.41800450368103
21.695006314103125
21.980733590585846
22.433632953943956
22.845129451685608
23.54322848863978
24.06131572481054
24.571082549201424
25.30941411840786
25.423517917921593
26.57938025531425
27.48639397677895
28.463329539998483
29.21829916078903
30.199115778870784
31.38032064283891
32.828304288580725
34.769562923317906
37.06469565733708
39.19551877169931
41.49272876966811
43.67250279066728
46.34825111521043
49.19549608131358
52.67694164382268
55.361679712288115
59.39886365183814
63.05200084411472
68.10700025824559
72.67880597197087
78.95379865721709
83.82605907795885
88.02005221318349
92.89394641885231
99.71613229934556
108.36917408187378
113.40748401311004
123.37583285614717
130.64647861568108
141.56967367701762
152.96826673189287
168.9481992215227
178.4474129118558
186.26279939799184
206.1762192964984
218.56524409905523
246.4314721323174
265.3326273729157
292.97911235910954
301.36700196451784
321.66339630696615
347.7095621403599
377.6024333312081
390.3858892987397
419.98085066405804
453.6399587080354
473.1846155452151
505.05627359101686
543.450626735231
586.588705283723
617.654466967425
657.4055454642395
209.55565392524187
159.88119901289468
111.94628248042916
70.72990542908283
37.24367134682712
14.417433712165849
4.21814273509865
10.084427316084039
33.74586314443492
73.51688413564052
126.46442547418354
1202.6430738044537
1156.4569619288227
1089.547506188835
1004.9125239965365
891.8271809168441
761.6520558203572
614.2113331625817
480.8315477509358
355.47967589083373
254.27905955196516
186.02313806583552
151.75103327929364
151.5835344037233
176.54391885260853
