rewardsSubIter0
"[ 19.97326519  49.97089105  59.95620143  99.93490329  19.97313156
  19.9742601   69.96947531  29.9877387    9.98641899 159.86725874]"
"[ 39.97560846  29.97280861  99.9356662   29.98431624  19.97184535
 189.93040813  99.96672473  69.97145307 179.94214685 109.91754618]"
"[59.97127705 19.9814136  19.98010475 79.9498663  39.96206715 49.96924067
 69.95616533 49.96896123 59.96817093 49.98149549]"
"[ 39.97661843  39.96228135  59.96815621 109.92079699  99.92691693
 129.97372584   9.98762474   0.          59.97242084 239.92233009]"
"[39.97771401 69.94233097 29.97630048 29.9874047  19.96648725 69.96379807
 39.94603042 49.97065286 79.92532875 49.92934227]"
"[79.96702081 99.91870662 19.97107955 39.97527895 39.94268016 49.99012445
 29.98003596 89.92630605 39.96463083 39.96555958]"
"[ 29.98819294  69.94167043  69.95473035   9.98947482  49.92829139
  39.98201055 119.9234308   49.96550847  59.96286531  29.97451153]"
"[ 39.95713605  69.94780803  39.97081396  29.98915079  19.97102194
  39.9701718   79.94310718  49.95649994   9.98250989 109.95809256]"
"[169.94919586   9.98042205  39.96181476  19.9707174  159.92818879
  89.95164839  69.91747056  19.96427586  39.96459189  59.98552178]"
"[ 39.97080997  49.93751664  29.96572092  59.97444129  99.92028024
 119.87641472   9.98722936   9.98449211  19.9658886    9.98689128]"
"[ 49.94929173  69.96894744  29.95917208  49.97330902 169.88473438
  89.9797465   69.98231119  49.96815097  39.96745644   9.97956284]"
"[  9.9841503   69.93630592  49.95383778  39.95971943  79.97008329
 189.9215557   39.98766023 109.92983416  39.95784119 119.96912932]"
"[129.86352496 269.77920882  19.97765028  29.98443134  79.95669712
 109.95875335   9.98343406 129.9641133   69.97633609 119.89397223]"
"[ 29.96596353  49.97522064  89.9066745  239.79903789  79.96330529
   9.98311186 199.87813405  29.96124252  69.94833348  89.96477259]"
"[ 59.96661833  49.95147202  29.97122691 109.95350378   9.98450307
  99.91543382  49.97770565 129.97005451  19.97005748 259.8714391 ]"
"[  9.98335971  59.98558581  79.97836914 149.95959812 169.94061224
   9.98320645  59.97548398 169.89141098 129.91631537   9.97911478]"
"[259.91252931  39.96610952 109.9054813   19.97824602 149.9020248
  19.98081352 199.88201731 119.96372555  79.9602194  109.97096851]"
"[ 39.97708829 179.83255423  29.98748315  39.96247384 239.86971339
  69.95805983  19.97108742 189.92560464  39.96716043  49.98168413]"
"[89.95856851 89.97487269 19.97771264 69.93976763 39.97988143 49.96181262
 79.93317578 49.9625244  39.97853291 59.96766637]"
"[ 49.97476627  39.94356611  49.96138903  19.97160957  39.96276864
  19.98754784  69.91940057  19.97290073 189.96007685  39.96983702]"
"[ 79.94237114  19.96999587  89.89005414  19.97880518 249.88893822
  69.96232681  39.96111388  69.95390922  39.98123273  89.96998382]"
"[ 39.9709882   39.98498228  19.98767614  49.95528895  99.92701463
  79.95176103 219.8729785   39.9377419  129.95295709 159.94244265]"
"[ 69.96797253  79.95798829 169.93931157 169.91581743 139.97260899
  69.94996228  39.95896625  69.96760088 209.83911407  99.93389551]"
"[ 29.98510358 229.833583    69.97679959  49.97739113 109.96488186
  19.97255921  69.93053502  29.96407826 239.82136935 279.88302641]"
"[ 89.97411811  49.95177421  39.96963581 109.9682247   29.98039884
  49.94235532  49.97925008 159.92313058  39.95583011  19.97037169]"
"[ 39.9865526  119.97739678 259.84837845  59.92797097  99.95797542
  69.95698054  29.94690845 249.88955329  99.91032421 189.88535793]"
"[ 29.97035554 259.89174813  99.93718057 139.95407797 209.91391936
  99.96100943 119.93155759  69.93025028  79.96218156 159.87111302]"
"[ 89.93485516  99.95149569  39.97656564  19.97993547 109.94299829
 159.90857273  69.98330984   9.98515855  79.95273451  59.94995728]"
"[ 49.97377662 259.75712656  29.98682035  59.95782373 129.96855366
  29.98631297  39.95357011  89.95199576  49.97298624  59.98274411]"
"[ 39.94980868  79.98192831 149.90503414 129.93683775  79.95759986
  39.98154233 199.96395898  39.96375275 149.94580684   9.99104195]"
"[ 59.96639288 199.87687078  29.95436538  29.98785105  39.96605732
  79.95506275  79.96865649   9.97982627 119.91226257   0.        ]"
"[ 29.98700773 119.94329612  59.96134163  29.96172484  29.98230311
  29.95012066  39.97105244   9.98329186  69.95932546  89.95637948]"
"[59.94550389 19.98288538 19.98051967 89.94636645 49.99002854  9.97930133
 79.94816823 99.92559212 99.97004679 19.97673342]"
"[ 9.98878892  9.98277441 89.94335292 99.92720693 19.98301323 59.96354051
 59.97911364 39.98797336  9.98349112  0.        ]"
"[ 59.97297443 139.86449869  49.94436647   9.98664611  39.960096
  99.94203256  69.9618816   39.9757033   39.98218385  29.95751337]"
"[ 29.95973359  89.94489615 119.95533479  79.95791736  79.92882316
 249.89524831   9.98370371 139.90410018  29.97650355  29.98029605]"
"[ 59.98226365  79.9499743   29.95770552  29.97501623   0.
 119.94897596   9.98692901  59.97237857  49.96193111  39.98346186]"
"[ 29.96994756  49.93398443  79.96706711  39.97003782 149.94157807
  59.95550816   9.98528951  69.89835652  69.92024227  39.97995399]"
"[ 29.96553241 129.94428181  19.96762677  39.95416933  79.97886573
  29.95627992  29.96778727   9.9863764  289.8427772  129.94127045]"
"[ 79.9765004   99.94077177 149.92559459  29.97525868  49.96825083
  19.97527895  69.93859732   9.98469226  29.97261038  39.94309923]"
"[ 59.97713542 149.8595418  149.96464384  69.96680383 129.94831446
   9.98162288  49.95943049 299.90281135  29.9830634  169.87016095]"
"[119.95182732  39.9778199   69.96145411  79.95778809  59.96607386
   9.98645267  59.97896968  29.97893622  39.96042333 119.95565294]"
"[ 69.96052927  79.96737199  19.96661406 189.90239945  29.95664449
  29.95496895  39.9678783   39.9448899   39.98405142   9.98875035]"
"[ 39.95864032  99.88037123  49.93785949 109.94100223 299.8765832
  39.97673721 109.95884595  49.97702946  69.97266729  59.9817006 ]"
"[229.84257954  19.97149488  89.93339625 199.91539389  19.97531767
  89.93809126  59.95209308  29.97508775  19.99079316 109.90351507]"
"[ 49.97554205   9.98523357 129.93770037 109.90701646 169.83458965
 129.95271808  19.96743365   9.97994804  69.95625654  49.96648869]"
"[169.85602133  29.98346156 109.94900397   9.98042943  39.96551885
  29.97159913  89.93698057  79.94803412  29.96245005  69.97916734]"
"[ 39.96522304  89.97160226  29.97194818  29.95406732 249.82467364
  29.97814177 169.86887428  49.95022005 139.95628899  49.9819878 ]"
"[ 29.98396863  19.9875857   59.97109026   0.         159.92099102
  39.95954932  29.97133211  59.97888754  99.96717999  49.97266969]"
"[89.92434633 29.97983925 19.97461431  9.98498202  0.         79.93666373
 19.97282627 59.94505294 79.96374025 49.97212606]"
"[ 79.91889061 119.96571226  59.98290206  39.98500694  29.9814723
  29.97575082  89.95289367  39.97083547  19.9656553   29.95760363]"
"[ 69.97311081  29.99175879  69.96283118  29.95636315 109.96001293
  59.95941219 199.85693954 169.96269441  69.95560211  49.97086245]"
"[ 49.98044277  39.97435732  89.96150741 129.93262202  59.96956268
  39.95473231  29.98143511  49.94313315  59.97835047  69.95440161]"
"[  9.98104058  59.93513721  49.97211398  39.97993015 119.9561695
  29.98155933  89.96313029  99.93792577  79.9663567  119.92950667]"
"[179.94330433  19.98727145 149.95535244  39.94909581  19.98343671
  29.95761808 139.9133918   29.97635172  59.9727774   89.91233241]"
"[ 59.96760256  89.96493834  19.97282575  99.96159306 169.94655901
 109.95071645  79.95417203 109.97236226  99.94401661 359.84172763]"
"[ 49.97117926 129.90457555  39.93687062  39.95295655 119.94981934
  89.96097909 109.94975631  29.98663456 249.83933954  49.97193363]"
"[ 79.96925274  59.9246441  119.93993064  79.9551493  159.92143692
  19.96932279 169.92620551 109.96654872  69.9433178   39.95824235]"
"[ 59.95791326 209.89079396  29.98235478  59.9673378   49.94427717
  49.96471853  89.93480616   9.98332364   9.98637227  49.96552013]"
"[ 19.96867641  69.95400306  19.9693269  109.88843176  59.95865559
  49.96929448   9.98158706  19.97526542 199.85053049 119.95182819]"
"[  9.98538788  19.98013559  29.97856263  39.94694106 149.86419163
  79.95365138  29.97230917  29.95568436  79.96187075 159.92252748]"
"[119.85332484  19.96728683  39.97481469 149.93423008  89.97352523
  19.97534332  69.96165218  89.94413262  79.94324631   9.98966997]"
"[  9.98351945 209.92046314   9.98924653   9.98696573  49.96215837
  89.92166167 149.93857322  49.94169311 169.91596852  89.9605936 ]"
"[189.91140071   9.98488341   9.98949637  19.96179323  69.93041331
  69.97877606  29.97417494  39.97005021  19.97558786 229.90711851]"
"[ 39.98383763   9.98317403  59.95962458  59.93479424 109.9685335
  19.9782271  159.9315347   19.9678849  109.91423898  99.93681962]"
"[ 19.96519109  99.96629984 209.9315997   39.94948945  59.94415147
  99.95513841  49.97801193  79.90727587  49.97046139 399.74103921]"
"[139.91491655 189.83092589 139.9258468  189.89059923  39.97525616
  49.94903847  19.96837761  99.95986062 119.89378473  29.94888048]"
"[ 69.9353404   19.96422933  49.96503485 119.95895599  49.95781991
  29.96106308  99.93163468   0.          59.96779275  89.96988043]"
"[ 89.95353542 179.90754305 149.95975322  99.91194023 129.9436348
 119.97462942  19.96550192 149.8818282   19.96589737 109.94207225]"
"[ 29.98990769  39.96883932  39.94707236 349.877999    19.97295524
 169.85019473  19.97814669  29.96728687  49.96572153  39.93131347]"
"[189.93899479  89.87205017  69.9481713   59.96555537  99.94939199
  69.91043391  89.93816992   9.98425284 129.97216817  89.85218976]"
"[339.7862733   29.95689356 379.8105183   29.96153689 229.83822172
  39.97571477  39.96057438 149.95814507  49.93605203  29.97488175]"
"[119.92336908  49.95239756 159.93939046  29.95745568   9.9846799
  49.94848227  19.96152895 209.93362336  49.94403129 139.93372937]"
"[ 99.90930858   9.98519384 329.91078176 129.9040303  359.88933209
 109.95067583 139.97239162  59.96317423  39.97526204 149.95950142]"
"[ 19.97251733  79.93362537 249.9147007    9.988546   139.90696929
  19.97014583  39.95530618  59.91858152   9.98413421 309.74549135]"
"[ 59.90170271 249.9170182   39.93929848  99.96992937  39.96517326
 119.92642795  79.95136388 409.83256891  69.92332024 129.90431668]"
"[179.94975673  19.96948305 139.77987201  69.93533215  99.9262781
 259.94415881  59.97211086 199.88869178  19.96187191  19.96891997]"
"[  9.98370306  49.94317858 289.81623986  29.95435426  19.97216241
