MaxReturn,TransfBits,NumTrajs,Iteration,AverageDiscountedReturn,MinReturn,StdReturn,Entropy,AveragePolicyStd,Perplexity,ExplainedVariance,AverageReturn
229.89977174386902,100960,44,1,77.20898902173498,9.985326011531145,52.45140622300606,1.4094759537940893,0.9905820499135256,4.093809496508562,0.20048482845149052,81.31122684803155
519.7902832453756,201920,25,2,138.85029985315387,29.959050654706573,115.797894345851,1.4008229182330043,0.9820474864023035,4.058538438291982,-0.7849909237540895,155.11080197268709
699.761907374477,302880,26,3,128.87083844011897,9.98049602514284,133.7550514770286,1.3921566213519991,0.9735735432235805,4.023517907624223,-0.13017061425277876,145.2970721896627
409.7994977681989,403840,21,4,162.83384253870045,19.978895404088505,108.93848510360237,1.3843799146210365,0.9660317106161264,3.99234953953985,-0.34949100694980295,182.73564377965675
549.8268793799188,504800,14,5,234.67315985200318,29.949069141357384,178.11735673413298,1.3763342433734067,0.9582905203527335,3.9603572798201014,0.08430704156687086,281.96542035744443
669.8307491552022,605760,14,6,231.0937438534445,0.0,220.32618442101455,1.3685897833362701,0.9508977412047132,3.929804909640975,0.21152327929143033,285.56372212228626
999.7430029941369,706720,8,7,376.4773969313021,239.7518519017651,230.78936069307966,1.3608138991231087,0.9435323438211429,3.8993657009383234,0.30465835011017206,494.7513590136797
699.7893116313829,807680,11,8,310.31715425134325,19.96274539810174,205.8392233952505,1.35383401704733,0.9369695298048699,3.872243353681995,0.4275655482018893,391.6402048052827
999.8329642990952,908640,6,9,463.3381863339784,289.77107622549994,278.5264229759838,1.3462175985382603,0.9298602855923707,3.842862757220885,0.4845009596025087,658.0536663481197
919.6792713157561,1009600,7,10,451.66753915021854,169.72529985072381,214.19729633744237,1.3402881308774017,0.9243630231261649,3.820144048264954,0.5293707599129479,622.5856554709786
999.7904397965928,1110560,6,11,429.13482891923155,19.963183133146444,461.8462342861622,1.3370682182854239,0.921391441672118,3.807863300418489,0.8247681083957543,673.1174811427007
999.8483866119427,1211520,7,12,394.69997011489903,0.0,452.0615306187197,1.332718562019839,0.9173924091282493,3.7913363732382845,0.6630420033958111,604.0460504316565
999.8120476650644,1312480,6,13,513.5990424836396,259.8426729237451,292.8826599796755,1.328178270692116,0.9132366217107836,3.7741616202770567,0.4286063491489486,763.0452632231201
999.852063887861,1413440,5,14,622.2007150472698,889.6093826637523,42.9561971425148,1.3231479947387708,0.9086543242656124,3.755224215951483,0.8387050095659353,969.6581213037064
