MaxReturn,TransfBits,NumTrajs,Iteration,AverageDiscountedReturn,MinReturn,StdReturn,TotalAverageReturn,Entropy,AveragePolicyStd,Perplexity,ExplainedVariance,AverageReturn
639.7263360380174,50480,16,5,205.66335809391745,0.0,160.8652050689017,250.95004246534126,1.3759183331200902,0.9578920403713623,3.958710469107097,0.15114481296072724,241.72043852078235
999.8139549306749,100960,7,10,458.411669705207,79.89123009821384,343.2458875866139,535.1281424553299,1.3430654687206913,0.926933859919854,3.8307686260885645,0.36273399886451174,672.6366810848976
999.8446644538183,151440,5,15,573.1735077815093,399.8491688053493,239.90684921846275,545.8855351332976,1.3033908462297092,0.890878087943037,3.6817598067428854,0.5611109863225223,879.6627400418047
999.8297136820742,201920,4,20,633.7406996145754,999.5023248368574,0.12371055161520825,618.5808904375831,1.2502219735149445,0.8447483051780935,3.491117807151344,0.9999994313768318,999.6733234433021
999.7329517129671,252400,4,25,633.7349065125588,999.4025747861901,0.13821922693470406,612.0107787549647,1.1669159899480557,0.7772272166388575,3.2120712874807613,0.8820794589534431,999.6409352751535
999.7983338333637,302880,5,30,601.8187604800358,639.4940812818242,144.0787057129673,578.4566335769714,1.2196919353300777,0.8193478189876817,3.3861444214622707,0.8446620671084667,927.6513846994745
999.822501529079,353360,4,35,633.8040955035765,999.5783033856751,0.09504380895180238,600.9438120662251,1.2654183284659097,0.8576834347540193,3.5445752227194096,0.999999393709695,999.732618806129
359.6944570022127,403840,46,40,71.98078249235715,0.0,81.9437278254608,77.73116537700876,1.3422793777468,0.9262054918984469,3.8277584767291586,0.012221033982312224,77.55133942392658
249.85221275138284,454320,36,45,96.54618976120456,9.979406461954651,67.18327683908456,98.69630918085255,1.3264434888772458,0.9116537288106471,3.7676199491584463,0.26248339273910337,103.2654323744857
589.8260439951229,504800,19,49,174.72133706201276,9.982428512168218,154.16258936254582,152.08560143076306,1.304009999533642,0.8914298488492562,3.6840400863399947,0.21741485718088505,202.53181526993745
