rewardsSnapshot0
"[ 49.97511039 139.94191066   9.99019054  89.97416107  99.97607703
 139.94818627  29.9652632    9.98272881  49.95106279  29.98689216
  29.96603212   0.           9.98564339  49.9568412   89.92109173
  29.99072418  39.94045706  69.95512376  49.93988941  99.97587374
  39.98579772  19.96892635  89.96341709   9.98389943  29.95923126
  39.97228762   9.98091563  39.97753887  39.96225236 139.96249174
  89.95762439  59.96323849  79.96804968  69.97134014   9.9795508
  39.97187068  19.97686268  59.96422354  69.96159641  39.96654297
  69.97823142  59.96239052  69.96343735   9.98415336   0.
 129.95638469  69.95260933   9.98842877  59.94760348 119.89958558
  69.9750884   79.96566429  19.97581061 129.93763746  99.9186973
  49.98872178   9.98054273 109.95016967  29.95759697  19.98103737
  69.91830774  29.97846158  49.97997752  39.95329476  19.99005489
  59.97123063  39.96035249  29.98414798   9.98104428  39.98659364
  99.95442769  59.93263437 179.95940822  19.99225711  69.96336518
  49.96803637  79.96313847  29.97859781 119.9383182   99.96179837
  29.98593668  89.93792064  19.98441375  19.97916618  39.93692816
  19.96314957  29.94745529  69.95456658  19.97675567  19.97315566
 109.96252282  19.98170194  19.97216785   9.98138188  19.97532107
  49.98168159   9.98597473  29.96006806  89.9362214   79.98443192]"
"[109.94047748 149.95404929  29.99077728  59.97696191  59.98375883
  29.98814981  29.97498285  29.97860475  89.95925163  49.9782325
  19.98024498   0.          69.98172069  49.9403073   39.97153709
  19.97910548 299.9267304   29.98504373   0.          19.97283015
  79.95565966   9.98348608  99.93888629   9.98756134  59.95889289
  29.95324338  39.96426591  49.97497574  29.97038284  29.96952812
  29.98860903  19.97852154 109.96782729  49.96437567 109.96879805
  29.96040102  49.96252214  99.92923436 149.88209396  39.98231492
  59.9350387   79.94522315   9.98843745   0.          19.98929438
  49.97213507  99.85224216  99.89561384  39.9622591   79.96884135
 139.96195304  29.96811146  49.93667577  29.97612445  19.98817396
  39.98963356  69.95405356   9.98704906  39.96276291   9.98334782
  29.99068142  29.95801834   9.97933625  19.98401387  49.95760679
  29.96893227  39.97856132  39.98439486  39.95761957  39.97620061
  19.9829521  199.88254745  29.98598268  49.93618132  69.95940815
  29.96923519 119.9645918   19.98199701   9.98659656 259.82758441
  39.98970058 139.9426801   69.92902907  89.89656958 119.93448258
  49.97568594  69.97126259   0.         109.94150131  19.97877766
  59.96549022  49.97869975 169.93749739  19.97247534 119.95431021
  49.96541684  69.96825856  19.97091381  49.96096754  29.97187026]"
"[ 99.9685849   99.93541346  79.95539018 169.87299204   9.98303343
  39.9609489  219.82583953  69.96714896  99.95299176  29.96191518
 149.85177956   0.         109.95651056  29.97509549  89.94002134
  69.97021189  19.96283007  19.98394131  29.95142426 119.93562163
   0.          19.97298009   9.98031357 159.96883942  69.95133128
  29.96263128  49.97005411 149.92433352  39.96988729  59.9797087
  29.96420914  19.98076627   9.98690927  69.95698315 119.93183802
   9.98566835 109.9596855   49.93381453 169.87475284  69.96502997
  99.91131021  39.9646576  139.92972636  19.98385465 229.9160328
  39.95592724  29.9753511   49.97140228  79.92747436 139.92768717
  19.96654902  29.96738481  79.96900454  39.94313405  39.94863244
  49.98184196   9.98940547 269.94437095   9.98619791 119.9531845
  99.95231776  19.97083787  59.96444505 119.92115955  59.96142267
 229.93322304 129.90685427  39.97770634  59.96537202  59.94198588
  39.98340485  39.98392709   9.9827918   59.91654881  39.97155141
  29.98570244  89.94890492  39.96968919  39.95555224  59.96042312
  19.96685671  19.98504978  49.98160051  39.94237865  39.98413766
 209.67828601  99.92467184  79.96048612  39.94234152  19.98717217
  49.97863854   9.98731649  19.97736477  99.92212367  19.98871229
  39.96951317  59.96536492  29.98302053  39.95747178  29.98177728]"
"[ 99.92720591 129.92538326 179.8882687   69.95928569  69.94655437
  39.94903264  79.96574234  69.93709905  29.95741851 149.94007562
  39.97163182 179.93980358   9.98101582  89.902317    69.97663717
  69.9709415   69.93689638  49.9639642  239.93762171  29.97534067
 209.87567046  59.93012456 149.94051923  89.94989265 109.94083851
 279.92175063   9.99003896   0.         249.9206273  249.75420239
  89.95882867  79.91820559  59.91808918 139.9388241  129.90675572
  79.9697368  139.9323683   39.96117129   9.98416729  49.94241757
 139.9406548   19.96780185  29.95378081  59.97236427  39.96970127
   0.          79.93560739 139.92813339  29.95942243 119.87181088
 149.92007376  49.9857002   59.92590161  19.9686199    9.98964257
 109.89617056  39.95456096  59.97822657  29.96134347  79.95362555
  19.9767237   69.95876185 129.95118335 109.89117102  39.9472756
   0.          49.91794481 179.94605704 149.82486976  19.97436913
  49.92840801  69.98111552  19.97380804  59.94746951 129.90221342
 159.95495331  29.97639594  49.95058226 109.93833655  49.96450646
  89.95948162  29.94825901 179.92581868  29.95995736 149.92663848
  99.96794856  19.96459887  59.93250706 119.96769455 209.844842
  29.97240076 109.97405855  79.88216036  29.96349488  99.95688129
  29.96415504   9.98094111   9.98331446  29.97221318 109.94468323]"
"[ 89.97034034  69.93067264  19.96998756 109.91926949  49.97037288
  59.98312731  79.95894196   9.97977747  69.92247293 119.89324667
 169.91058073 109.96952077  59.94566946  49.95558614  59.94927338
 189.93272157  29.96867399 129.92570661  69.90995331  99.94088629
 169.87604865 209.84387785 289.80525954  49.95179886  19.9785555
  59.93219148 139.94022754   9.98489915 229.91198113  49.96502236
  29.9607307   99.85523888 219.92455433 249.91761513  49.97357138
  59.96641218 249.93380073 159.89668046  99.97027489 319.84256715
 159.86121358  49.97827399  69.96744419 239.94975821  89.94894445
 119.930889    69.9357331   29.96210038 259.86614186 299.84908553
 149.88492831  39.98145444 299.90907128 149.91683434  29.95188411
  69.95021872  29.9612536  119.94614143  39.9606304   69.9313233
  89.92071515 149.93411254 249.9323999   79.93287799  89.86334187
  49.95868946  39.97458895  79.93989618 209.91156086  49.92776851
  19.98363604  29.97717948  49.97121235  79.95254739  79.94313698
  79.94939731  29.98002376 169.94426101  49.97614549   9.98476054
  39.95652571  29.95246557 149.92331153 439.70252699 309.93603118
 209.87688378 619.78869928 139.86127621  19.98231133  99.94986356
  29.96337116  59.93619633   9.9861193   69.92219771  39.97047439
  19.98193848 239.86826917  49.92178706  49.94156232 169.92790468]"
"[119.95232579  49.94702806 309.75473216  89.94040124 109.95856665
  69.92947921  29.96927223 289.83341655  89.91953854 119.9458862
 349.82522204 159.94584345  69.91019212 479.82220084  69.97585107
 109.90267459 189.82660643 169.91484281 309.92541484 229.88560614
 109.93992362  89.9711357  159.83007244  79.95864549  99.91025872
  79.87393436  39.9469365   19.97429843  49.94627288  99.92632838
 119.90710797  19.97227218 139.91254434  39.96349658 169.94676534
  49.94350493 299.93161123   9.98318839   0.          99.89408111
  59.93782542  39.97273208 169.93720569  79.95207597 209.92965241
  29.96652675 269.85753089 109.95112319 139.93487632 469.7778944
 189.81518055   9.98404183 259.90539779  79.95003702 109.9106523
 209.93461546  89.96899208  39.96950096  59.95771613 129.9436605
 159.89344975 259.87169558 219.92428171  79.9395233  119.89937859
  39.96644397 119.94914655 309.90491297  29.96538627  19.97385753
 429.73708415 129.90383916 189.87500939  39.95520519 249.88823672
  39.94344508 189.89287018 149.8734226  279.85211213 189.91097652
 179.88863584 129.95510044  29.96889959  39.96605009  19.9775272
 179.89782481 169.90739974  19.98376085 179.85328292 129.86333702
  19.98056403  29.95507824  89.93535645  79.91241418 149.96418046
  39.93983172 229.9015466   49.93274289  79.93096973  39.96419676]"
"[ 39.95434797 109.9508601  389.75146795  79.86805641  69.92105979
   9.98338675 129.91960207 259.87703125   9.97966979 329.86835763
  99.93578378   9.98186946 129.96218011 449.77361957  99.89447793
 119.92977797  29.96879161  89.95556014  19.97065926 189.90311803
 159.91674711 159.92551986   9.98538192 209.87031313  19.97671746
  59.90069637 119.9263928   69.90179235 179.81165472  39.95114672
 159.91579794 499.81912815 249.86872939  49.92445846 119.91032493
  19.96888371 289.88441722 269.89919709  69.94170255  69.95958754
 129.90417996  29.95754063 139.89507348 189.89820647  39.96174872
 469.79687148 359.69817341 149.85132018  39.9666153  209.91005327
  99.8654813  389.86590922 139.81659918 339.85914526 169.92522755
 249.88404613   9.97926411 389.8222084   89.95171474  79.94859847
   9.98702927 329.83966277 269.8478629  139.94668755 219.92070846
 159.84768353  29.97929364  29.95625706 289.83513099 169.91752138
  59.95407854 149.90509604  69.92824364  19.96323832 389.8454075
 119.84015702 139.93236246 179.85532484 409.87819492  49.96347377
 239.82989937 269.93426905  39.9464247  409.72509073  69.93638913
 109.88366003  49.92627932 519.87585741  69.95887836 229.92553347
 489.72338063 329.9187231  219.95743382 159.90116561  39.93080567
 239.80922487 189.83715866  79.94161159 189.84947945 309.75658797]"
"[309.81367733 139.92297274 219.86390994 159.89079478 279.90391456
 329.91352874  29.96805892 329.77795115 489.78897682 229.7819746
  99.91301041 339.8753984   29.9524718   59.92670093   9.9796611
 459.76726559 269.83208424  29.95722388   9.99026279   0.
 489.74084882 399.76923508  69.89061233 389.84669943 539.81820553
 199.86669571 189.88473682  29.96044526 299.79146207 309.86325992
  39.94366894 239.88553646 209.79378893 179.94109567 469.80748273
 209.81523831  59.91188066  49.92290281 479.73012195  39.95650737
 109.90592857 159.87580731 619.81565403  49.97963503   9.98036834
  19.96835664 799.6012217  319.82171835 329.70546463 309.87188207
 299.70909982 559.66901591  49.94410454  49.94543423 309.88245627
  59.94179474 189.94496831  19.97338039 369.72734344 319.68941565
 399.71140469 459.80653469 259.86572979 499.80787553 359.85017642
 299.88932467 319.77434033 349.80609812 529.73067151   9.98706821
 419.82905511  69.86949546 359.84355859 269.89826922   0.
   9.98037465 119.8523132  319.87801041 109.88060817 139.94465602
   0.         109.85674912 209.87829121   0.         349.85146011
 429.84918824  19.97036546  49.92616573 599.70015669 219.88753141
 359.7013093  269.82730747  79.92095    229.80916136 129.85698977
  29.97938592 419.70083927   0.          69.95174176 119.86103589]"
"[299.86551887  89.94143317  29.95338488 159.85657784 119.8643479
  29.95864245 809.57122149  59.90818716 319.82603449 569.62258126
  59.93553246  49.96430186 459.64578736 349.84883428 239.83038442
 339.808608   199.91301795 299.82382981 589.85643397  19.97288335
  79.934619   339.88295583  69.96143031   9.97925104 129.86603695
 399.77933248 269.87828788  79.9593791   89.88706389 459.85560735
  29.94834524  59.9587641  659.79343349 319.8829934  309.78963768
 349.92721671 189.84954305 489.80137548 249.80236641  39.93940367
 139.89122172 269.85813981 269.86038785 169.9280191  649.76769602
  19.97276395 229.9300271  359.78853412 379.8439736    9.98986142
 279.68818848 339.81065536 419.77116553 369.80210938  49.94728493
 139.92667072 299.86603395  69.92229672 679.79545663  19.96855299
 449.74113392 199.85853235 239.80565756   9.97973951  29.96742224
 219.80201625 499.7669949  209.8621278   29.96210133 319.89425673
  29.94154376  49.96475205 429.80844709 189.89201912 379.7917425
 469.73791943   9.98117918 419.76968146 169.83729985 269.80260704
 179.8928495  109.89170285 459.76377408 139.91666031 229.91851861
  29.96209928 199.9066016  389.83377223  19.96658792 219.84537641
  79.94572268 519.76104346 479.81454055 279.87691794 519.78224073
 349.60518018 319.90393859  39.94853116 179.87015844 139.94561073]"
"[399.71751496 399.90281785  89.90833265  49.93378569 309.76413901
 269.89236169  29.95962256 239.85945818 109.9159404  249.78193468
 969.44205981 999.74415496 349.86997339 299.80566179 629.82415205
 179.83532189 449.81612265  69.91116359 439.7197836  599.70058798
 369.79568248 589.69883092  49.93869643  19.96614664 849.50521363
  19.96455216 659.70415708 259.87176069 369.67137665 399.80734056
 979.44767877 219.82849885 989.6486895   59.93696576  29.95114717
 999.5258371  999.66054488 809.61775968 169.79087084 689.53522605
 309.89034038  59.92743268 569.78684789 489.74217782  39.95193361
   9.98041793 469.85178997  19.97432952 369.7926854  999.68460609
 359.83094431 169.91014795  49.94768533 419.72803392 489.61031805
 229.91315187 409.86643213 379.70545546 319.82688078  39.93964579
 259.75777309  19.97759735  39.96522085 419.80740919  79.92072523
 369.84609725 239.9156077  999.71956023 109.93170897 879.74377512
 609.67357263 179.85030571 399.81156186 249.8935137    0.
 329.85607208 529.78759459 499.75599867  39.93946036  29.95668719
  39.96463097 129.92039725  49.9460239  109.92357753 139.90020881
 159.9044596  559.65055658 629.55127777  79.9487174  259.91911105
 279.84631128 399.84400873 199.88198694   9.98187027 499.57397003
 509.82052028 239.78965969 239.82866305  19.96846721 869.76296718]"
"[339.81721509 119.91434506 509.82320934 569.67649619 339.68277005
 879.68395413 299.81643251 999.74338439 999.53382166  49.94589962
 279.87947191 309.9087443  359.84109507 689.74119823 759.76360042
 679.56332286 699.76116878 309.7907113  439.83696274 159.91835993
 899.78555205 649.62009989 319.79428601 299.87815823 109.85110497
  99.89588575 469.75693081 389.75420945 379.8916959   29.94570766
   0.         859.6506865   19.96721002   0.          49.93818757
 359.82509673 919.35304017 559.72407176 499.83348965 109.87859019
 439.5743916  189.81017392  49.94523915 869.80197284 229.83565457
   9.97940234 999.74145962  19.96189382 439.76323942 709.70233744
 959.51080674 239.94160281 159.88081035 789.67527548 249.85399531
 769.58307703 449.73616164 229.93554165   9.98305193 159.89126198
  59.95135625 309.7821794  439.71808256 379.87224021 329.79223614
  19.96113121 999.73867204 769.73120104 249.76424481 489.63830356
 999.64329304 349.83717954  29.95903517 809.65573551 469.76645442
 669.73239325 199.85640222  29.95200385 999.63443534 939.69125389
 999.68917726 449.76469877 449.74361936 749.82988957  59.91556481
 619.65524384  29.9487873  409.79104628 449.84509688 389.73582046
 379.71170344 469.73734171 209.78466931 559.84123531 369.75421732
 119.91097935 489.71052814 399.69553456  19.97341936 399.68792929]"
"[689.7666717  749.71822291 679.58768711  29.94908635 759.47757518
 829.82647592  29.94315847 539.86428611  29.94852474  99.85304523
 969.59634381 659.77838443 999.445426   339.76859861 569.81427581
 779.80817977 359.84148567 609.73644619 259.8503475  319.66856088
 259.79978347 569.79169428 319.70334234 369.8122005   69.95064265
 609.78281188 999.54741472 199.85035162 999.77425575 169.8983252
 359.72313488 919.71630147 249.87493291  49.93877717 639.73489793
 159.93434355 379.76933264 999.80574199 389.79657725 449.58413873
 819.70837645 279.8532056  289.89138953 289.88301169   0.
  59.92330628 189.90774498 139.83782411 439.74983028 929.54971969
 509.69656672 259.86950292 799.68471925 629.80041129   0.
 459.76357533   0.           0.         569.79921479 439.80437306
 399.7551596    9.98359835 689.64560759 299.73668813 169.8656136
  39.94046306 499.84906039 859.59274394   9.9803197  739.77248168
   0.         859.57469027 269.90028985 489.74055566 699.79965963
 229.81029574 909.64166466 449.79626317 699.68568182 319.89019068
 459.73115728   9.98229094 669.75095543 829.54442408 639.78305326
 489.76717018 999.75434186 589.80418546 639.73096462 349.65841179
 999.5431994  609.66594824 859.54089401 499.80422666 819.60303782
 619.73169438 379.78994713 249.86248172 379.71226588 219.89396183]"
"[589.7962777  309.8633918   29.95137702 999.80462146 559.63325782
 999.4952557  469.77871106  29.95974854 969.73890673 779.66058181
 179.87316378 729.66659472 779.82762224  29.96591345 569.84703886
 999.75324091 439.74658342 999.78404028  69.93457717 649.76533796
   9.98531597 399.81455156 729.64678859 339.68566536 999.45323651
 779.77131244   0.         999.64525455 999.55446595   0.
 399.71280673 999.48963883 879.6759628  279.83666186  19.96459728
 769.80704351  29.96551232 419.857639   999.6310624   19.97798931
  59.94393802 119.88046113 999.85581348 709.84325315 629.83280855
 619.78862038 999.70151485  69.93262912 999.6157747  999.67875497
 359.84876857 809.85260423 649.69016954 359.91438029 689.72837652
 999.61529283 749.8105815  699.82063986 709.81223477 689.74444109
 749.61371032 859.74915266 789.6625675  999.68852456   9.98215211
 349.80434989 229.86776261  19.96571485 999.78034672 999.60953658
 999.69674361 999.5919741   39.93418913 939.82158678  59.95041688
 609.82229854 129.86776878 369.74443197 999.53543829  39.92392372
   9.97934231 309.63638556 999.70584655  39.9403724  959.51307542
 999.7986174  999.61621289 539.71130111  89.87446357 379.77747727
 889.83293977 999.60720741 109.90806041 999.60355718 139.94906423
  49.93695651 749.58301652 839.82822364 689.62573505 249.80640741]"
"[ 99.83042952  39.95825517 999.72348522 609.63015332 859.67228567
 919.43645077 899.75634009 889.5986772   29.96284386 349.67994912
 469.82023915 379.78847587 619.77294732 949.67102931 989.82193267
 369.79099296 789.66619178 689.67453438 999.74790706 999.81309848
 269.8404789  499.78776385   9.98526952 999.62251418 589.815404
 749.73695942 869.84260626 309.79338557 809.817169   999.6800597
 609.76206548 399.64974956 569.77535654 999.56156361 799.36291577
 999.5935705  769.68493051 429.8578527  999.29838073 379.83576718
 659.59400991 259.83890081 339.83917395 489.77483464 789.49362248
 679.67572706 999.71453762  49.95171565 969.65541348  29.94666016
 249.79524307 999.57606122 859.65237592 939.67342281 589.6528489
 409.70473894   0.         349.84616235 749.68668511 639.6456059
 779.68661786 939.75393565 739.69327414 119.93171845 479.65225372
 829.61521485   0.         999.74122397  29.95638744 999.73547833
 809.79026497 349.70904497   0.         759.74242414 229.83791273
  29.96517622 999.70741307 369.87632398 119.93798893 999.30799229
 999.3979205  299.77247365 849.75334803 269.83609657 939.70221054
 499.8473201  949.80111776 749.73751544 849.63829553   9.98024523
 999.7386557  639.80658517 999.78806259 549.70146316 769.82012374
 999.689867     9.98474637 999.68822955 609.82805017 219.89795756]"
"[729.72694376 139.9118828  409.65226654 289.78446971  29.9577228
 479.55905673 399.80149227 229.88933135   9.98071489 119.86144084
 999.64085287 549.70696138 579.79053956  59.92075925 669.77232289
 579.75869325 179.78622711 169.85029498 479.73999795 319.76883726
  69.8937096  559.81171704 119.8412576  329.85615681 319.63240376
 349.72601728 439.61738268 479.71893181 229.86974217 349.87941897
  69.92423215 509.72657869 769.7612149    9.98156394 329.77204769
 999.76456388 369.73893194 349.84733099 429.761732   949.58836283
 689.62473627 409.81877605 419.73332446 519.7920248  479.75967308
 339.81334006 999.63572256 469.73205173 349.79038713 199.9108871
 129.84838515  69.90615459 369.68953395 149.85898339 459.76834017
 739.62200624   9.98257085 999.64019568 819.65473752  89.89545918
 149.87585382 299.85719864 609.85233165 769.66357024 209.90773644
 279.84379639 159.8885357   19.97352013  29.95033485 449.80639478
 199.89835264 409.85288478 659.77635107 699.69524669 139.93693567
  89.856274    59.89587771  69.92131862 199.89155632 569.75601406
 279.76719291 239.91908525 449.66648181 519.75233358 549.72717366
 399.76629033  59.91780604 669.69018257 129.85058442 999.74168942
 819.62023643 999.71068735  59.90952768 969.67855523 619.64160837
 999.79831365 479.78345486 589.71083127 549.78254187 329.72455164]"
"[899.8362088  509.77446704 339.63669631  49.95691783 819.7605544
 879.66725745 999.76397328 999.77090223 919.52135609 999.56810695
 999.73167547 549.75528776 729.70648388 999.76942712 539.82156486
 689.84062094 409.70504387  89.93966545 629.83164204 459.78296516
 549.68798973 679.73026024 119.88380971 349.86162079 509.69477169
 539.6861077  649.79442131   9.98040385 999.80567986 489.79657615
 569.75102715 509.72097136 999.65541488 489.84202061 819.65064055
 469.70684782 689.56642463 729.81481255 549.80165576 799.76558307
 729.82244125 619.72973699 299.8759084  459.68285728 339.72072748
   0.         449.75698894 259.87932809  39.93790034 529.82979488
 699.64016993 399.77295707 599.57008671 529.79270671 629.80764338
 569.82980608 629.84045478 769.6156745  449.78668284 699.62524981
 609.78270009 589.76146762 689.78750575 549.68623219 529.82661995
  79.88607392 999.620589   429.74318163 999.72591154 289.83438279
 999.64703921 649.79716922 339.81381281 769.75133707 999.83581234
 999.7876331  389.69803204 879.73378468  39.95747768 909.76264653
 429.77829594 999.53870409  19.95851055 669.61511305 599.77451001
 999.78826177 629.80019099 789.80998963 999.8098905  219.82165599
 539.71587581 539.74838001  69.94485674 559.83779895 289.80113958
 999.67008078 999.76182778 999.71903642 999.69803718  59.92673263]"
"[999.64292503  19.96808844 549.70985374 559.78493002 519.74298948
 589.66080455 999.843484   629.79604938 379.82169866 519.80301681
 959.78775607 999.40320698 999.72253998 739.75612287 339.87517918
 999.62332214   9.98120617 429.67538374 299.67467212 829.74938993
 759.73381341 999.60877009 389.83327008 669.68828868 999.85038053
   0.         869.70056606 539.79950152 999.83366697 959.77117097
 809.86114078  19.97059605  49.92731399 999.39436864 359.69255984
 999.60419975 459.80626644 769.85075156 609.70596378 759.64780524
   9.97997728  59.92462752 379.69429029  29.95257436 639.66389678
 269.76634329 699.73247845 489.78104504   0.         519.7240309
 499.71906284 729.82186083 569.84464665 999.41868522 669.82263815
 969.49122711 809.46601653 729.72368809 599.6029244  999.76425189
 949.73368329 569.7511468  719.79721251 999.55823226 639.57008043
 339.72200456  49.92385823 759.7346138  999.63073552 829.51389892
 859.79848869 319.8248823  609.68143093 639.80513374 839.80231765
 849.72058168 999.82063994 849.70531687 999.79772681 499.74803311
 129.79906812 569.67835413 319.81154495 429.79055566  69.89237079
 899.7188969   69.89138411 999.73676433 199.94873389 699.867142
 969.71524419 999.84657524 259.95253955 629.75113985 299.83964517
 709.79251426 489.82618913 749.63600214 839.25854072 529.8360417 ]"
"[  9.97970512 699.80595088 999.68786118  29.95309287 999.77175134
 659.79308894 999.69139014 999.71729601 989.62903747 999.76950471
 999.75590127 479.70817077 659.55354152 589.65303475 979.82344461
 999.669938   569.83846674 359.62517047  49.96160453 699.7668607
 919.64321087 569.59427956 999.72402183 659.80790455 519.69879378
 419.76551293 889.73977816 589.68298795 619.76160062 779.78994507
 819.65907796 479.72661169 529.7649755  609.66320099 639.69274682
 169.79481683 599.71453675 999.57376166 669.7231131   29.95322676
 999.67563014 909.69552916   0.         339.86656563   9.98110367
 489.76221599 509.80493513 729.80048166 799.7408976  999.51962358
 729.74104055 739.78175622 919.66287242 589.72975217 779.69520784
 759.80962286 599.83446446  49.95024673   9.98432494 549.80070339
  19.96910595 609.71421091 859.69292847 999.56159253 679.736575
  19.97446796 499.83067534 679.72039147 999.58490223  49.92826913
 479.75534168 459.72470052 499.78622278 609.74819531 749.75924212
   9.98618471 789.69459042 709.6342187  289.82771592  59.91882282
 999.76260481 679.61761495 539.73447413 829.75103433 519.76160225
 779.84885254 869.66179618 979.70278024 909.45669144 609.78885554
  49.93492478 579.65917558   0.          19.96360131 669.48760993
 929.76832465 789.62516451 569.79719413 539.84800114 919.80257888]"
"[589.75749985 999.78185338 999.5729192  999.74454423 739.77261602
 589.78857146 479.77057178 569.76345594 699.80579786 949.79392331
 469.77346746 309.77924723 789.79427141 969.76294604 999.67324046
  29.95110833 589.67790706   0.         999.59130866 559.69768435
 489.83269163 999.80140196 619.77504593  19.96463592 239.87644812
 539.77426571 809.61805437 649.83090971 999.67868412 449.64216334
 799.73993286 999.68461416   9.98093594 999.74329996 999.82296074
 899.80389175  49.90473055   9.9872124  299.8593471  649.76105107
 999.85421483 999.69981534 789.6269827  999.33978622 729.65560429
 729.62124042 169.80854654 669.78269568 629.78687731 549.81559735
 809.7001618  339.72532592 549.68640344 429.66593057 999.70206674
   0.         769.82267574 599.59937172 819.67105768 349.81986148
  19.9687269  999.51965851 569.7643869  649.69323726 579.81569044
   0.         849.69900435 589.71533963 999.671001   439.75106969
 769.77376816 999.64155358  59.89871404 999.81805364  89.90520619
  19.96589714 729.73708298   9.98007552 569.76298155 779.83396346
 619.79774193 739.65965241 739.64035908 999.67984383 739.70180104
 589.57834685 659.77236399 999.7591687    0.         479.78688273
 999.74523334   9.98051896 499.83052895 859.57707484  19.96947955
 849.8236956  439.78868164 849.69181181 999.62216087 709.67544778]"
"[469.81217122 219.90021382 999.82201084 509.85392778  29.95240725
 439.84555376 999.55423589 929.57982146  99.86688747 379.68532535
 999.86947195 629.43040423 699.83746714 999.80414967  39.93089705
 999.49796565 259.81333913 999.61936095 519.7774471  809.85442783
 139.93521026 289.83295489 699.85803629  19.96554701 449.85281787
 559.82653557 499.79594906 809.65963728 669.71928688 839.66020655
 829.58515889 959.34994412 709.63112658 999.68546829 999.83955678
  39.94868868 349.8103928  469.80830548 799.66461203  79.89048298
 999.84452366 559.70754223 109.88829151 659.79818326 829.52303988
 709.75495231 349.71064605 809.81365951 999.82264422 719.62303746
 999.83177552 269.81916778 919.5404919  999.77245586 329.7467142
 999.69159582 999.76678851 999.49123197 499.67737144 219.85505975
 129.812255   999.64970989 959.7099935  289.81875364 679.751203
