rewardsSubIter0
"[189.9391711   89.92907656 109.92913047  69.91581657 149.94956805
  59.97285035  19.97512641  99.97603638 269.78937725  69.96378045]"
"[ 99.91699009  39.96462399  49.95042804 119.94328467  19.96949403
 209.82314567  69.96666701  29.9826767   39.93379432  29.95859404]"
"[ 49.9752834    9.98815248 109.93972945  99.97071232 129.95300328
 129.90351152  69.9603701  119.96027735 129.92860686  29.97597687]"
"[ 79.92025038  39.96744336 169.92737606   0.          19.97137059
  49.97251926  59.96942914  29.97052415 129.9396802  129.88550824]"
"[ 59.9539269   69.96954007  39.94400868  89.93586707 119.93573722
  49.97355104 189.94698506  49.97330965  39.95949943  49.9684364 ]"
"[  0.         119.90342022 119.93185762 159.93379212  59.95909558
  49.94832778  19.96826921   9.98217552  49.9784498   29.95453693]"
"[ 59.94571596 109.92063716  79.95240684  99.9510014   79.94814926
  29.96589497 229.9266217   49.97380342  19.97575057  39.97164909]"
"[  9.98206943  99.96201231  29.97054283 249.90335816  59.94170567
 159.96234287  99.97330016  59.92396114  19.97248999  29.95149734]"
"[ 59.96342642 109.9495754   39.94699739  89.96300632  49.98913513
 199.87830647 109.85923627  19.96387027  89.94914798  99.94832701]"
"[319.92118591 139.95605329 179.96544057  79.96669865  79.97137786
  49.95639151 149.94615861  49.95711347  49.9613507   59.97304987]"
"[169.90714075  39.97143636  19.97173416  19.97557989  29.98620745
  49.96516564  39.98725671  89.9057265  109.97708825  29.96476469]"
"[ 39.93685751  59.95827737 109.95408825  49.97506886  39.97289921
  39.97325151  59.96598724  49.96309121   9.98859105 219.95560711]"
"[ 19.97701014  79.94243567  69.93478279  39.94891282  29.97238964
  69.93360852  29.95679047 149.90102957 169.84024584  89.941356  ]"
"[ 69.94766697 129.88956508  69.94670479  59.96914911 119.88936302
  49.96189588 129.92877334  19.97807322  19.97292941  79.93651854]"
"[159.91626924   9.98131438 229.92333992  89.96023601  29.96939692
 189.95609491 169.95359715 259.90543888 139.90493881  39.95656802]"
"[ 59.96033329  59.97055698 119.89867634 229.84635046  99.95687184
 109.97208636  99.9049571   19.96419953 149.95525788  89.95136926]"
"[ 19.96751946  89.93945492  49.92409718 189.85865318 159.96066654
  99.89740405 169.89624642  79.9365203  139.89468767  39.98095762]"
"[139.96304978  99.93092716 209.93276196  69.94430798  29.95428181
  49.96895733  89.96246316  29.98308315  49.98157868   9.98762553]"
"[179.82826516   9.98699442  49.93766347  29.99366496  49.95970553
  69.9538269    9.98449314  19.97095733  69.97279739  59.94462982]"
"[109.92725608  19.96989019  19.96710073  59.96033041  89.89371403
  59.95145242  69.91058499  49.9424989   39.95386097 119.91864815]"
"[ 39.9613798  239.94629708 139.93092047  79.89938017  59.96262862
   9.98583932 219.87377445  89.95638959   0.          49.97151131]"
"[ 29.99033913  29.96604582  99.92776161  69.94085911  99.91036557
 129.93536925 139.9057585   99.92601418  29.96180066  79.95436633]"
"[119.9174481   29.96716308  59.96333007  49.92515726  79.95724686
  99.92667221  89.95560557 139.96323987  19.98084779   0.        ]"
"[239.88602857 149.87310377  49.94113563 139.92895095 259.91528413
 109.91587031  79.94462713 149.88139063  69.95150991 219.92983543]"
"[ 49.96934525 209.9173389   59.96830168  89.94409904  69.97489335
  99.89709312  49.91914107  89.95153333 119.94525057  79.97152939]"
"[  9.98195872  69.92800857  19.96929811 129.87967698  99.97179558
 119.82996366  89.9229341   69.95804504  79.95426484  39.97795759]"
"[ 49.91182997  49.97613191  19.9682756   49.96463733 209.92103219
  39.96112542  19.96797857  29.9752929   99.86580441 269.8722073 ]"
"[139.88012878 109.97889556 169.94096308 219.91463917 109.9172762
 129.84729595 149.96048112  79.96861392 199.85379788  99.91133117]"
"[139.92582829  79.96803851  69.97944717 179.8506743   49.93110684
 139.85853302  29.96456485 149.90722027  49.95050169  89.98453822]"
"[ 39.95484437 129.93896713 109.95328164  19.96375055  49.9256917
  89.97312692  29.9450452    9.98122902  29.97537949  79.9620856 ]"
"[ 39.94857794  29.94796232  29.95637938  59.93423837  69.96253835
  79.89997683 189.92550894  69.96227865  69.9126896   79.96238556]"
"[ 39.94706583 149.94661539  49.97550185  49.97140444  89.94009966
 229.8732928  259.86840789  49.96196377 149.94465778 289.85185388]"
"[ 59.95037471  39.9652245   19.96634323  99.86296385  29.96587275
 209.95339842 239.86757078  39.92984863 299.90657216  29.95503217]"
"[ 39.96107428 279.92018523  89.86880642  99.95083063  29.97791505
  79.95713968 119.94365556 139.86992983 159.93460839 179.94337094]"
"[ 29.96248767 219.8290395  139.89281928 239.84567616  69.89873759
   9.98499775  89.92827155  39.93833517   0.          49.97696297]"
"[199.92905471  59.89580081  69.90050001  19.96720308  29.97274449
  29.9564141  209.93293406 199.89422062  29.96488492 169.91578155]"
"[ 89.93836504  79.93381586  59.9558138  289.84994455  39.96077339
 129.93609911 149.86964975 149.91013974  39.95536406  39.97968823]"
"[129.88696528 339.89574458 129.88537506 129.92568651 109.94178434
  29.97167654 109.94954542  39.96890224  39.93663724  39.97715754]"
"[  9.98421779 119.8822638   99.94595781  99.95895522  69.97312391
   9.98545267 299.83039609  49.96617374  49.91876493  19.97009671]"
"[209.92329661 279.87554207 129.93855347 189.82762314  39.97766797
 139.937972    19.96481859  19.9732083   39.95505865 179.93429788]"
"[ 59.94008516 139.92579914  59.95832489  99.92027477  69.9645256
  99.95472633 249.90299935   9.98206056 219.9147938  159.88941875]"
"[ 19.97206995 139.95663361 139.88165567 139.89049213 129.90317853
  69.95065602  49.95291457  69.90036614  39.96910769 159.85564308]"
