rewardsSubIter0
"[129.95932313  49.95968524 159.92379084   9.98289403  19.96797909
  79.94105054  19.97083998 109.96680116 159.93073571   0.        ]"
"[ 19.9808722   19.9798749   39.97419137  39.97788931   0.
  29.96647664  89.9792866   29.97008664 169.87898892  49.95596981]"
"[ 29.97481003  29.9739761   99.95530773  49.96945078  69.94517377
 239.81602679  29.95442019  89.92393852 129.94439202  59.94457976]"
"[ 49.99043593  69.9808059   39.93273822  49.96082164  49.95918936
 189.93539016  19.96303634 139.89504001  19.97900893 119.94341768]"
"[129.91295907  49.97175975  29.96724749 179.93105889  19.96649985
  29.96258983 219.85977411 189.89720846  49.95596579  59.96923948]"
"[ 69.93888611  39.95579565 179.86654552   9.98241054   9.98700438
  49.98271496 149.85020135  19.98177254  99.95877438  39.94903584]"
"[ 59.92927805 119.94440464  49.92780718 119.92769039  29.96056687
   9.98403363  59.96860791  39.95147038  59.92834685 119.91122182]"
"[ 99.96671158  69.91542032  49.95705161  29.94288725 149.89505778
  69.96628473  59.9421769   99.97097248  79.95863886  29.96159859]"
"[29.98596758 79.97743818 29.95837102 19.96495042 59.96891561 39.97058281
 49.95328252 49.97001076 59.967634   89.94730517]"
"[ 19.98329881 119.92316373  99.94047617 309.87838848 179.93900529
  29.95344581  19.96918992 119.91684019  49.96942718  19.96979625]"
"[ 69.92704772  19.98676875  19.96919532 139.87580961  19.9668092
  39.97457078  79.93412543  29.96318238  89.94371876  29.96554418]"
"[ 59.96233645  79.95072677  19.96711779 199.96280318  79.97615513
  79.9689003  149.96183355  89.95901706  49.95671448  69.92049142]"
"[ 29.96046283  79.95439931  59.96803014 189.92261413 149.94334587
 159.94937242  29.97259688  39.9825031    9.97951958 119.93864041]"
"[ 89.97565414  89.9322498  199.87583279   9.98303751  39.98200947
   9.98579665 139.90135871 109.9562196   49.97313842  79.95171338]"
"[  9.98081027 199.95244846  79.94856334  79.94617186  29.96602395
 139.95043194 139.94266804 149.96103286 119.91723337  49.94712987]"
"[179.91463639 229.93681822  69.96146166  69.95330461 119.94763651
  39.97513998  39.96548693  19.9781455  149.94490392   9.97979159]"
"[ 39.98578855  39.96365661  19.98584936 259.81173627  29.95574823
  39.98306406 239.84024775 449.74045071  39.94715471  69.93684504]"
"[109.96195069  19.97179017  39.98523434   9.99006944  29.94555713
  89.94481648 259.94296571  59.93615928 179.90269466  39.96988798]"
"[ 39.95662423  79.95370563  29.95375831  69.98696887   0.
   9.97927323  39.97501247  39.97725861 119.92993243  39.96314221]"
"[ 69.95062742  29.96828003  49.98206612 239.9528165  149.90098978
  39.97026409  89.9362233   69.9362918  189.88379583  19.97878517]"
"[ 79.8996939  109.89562477  29.95633616  99.92766505  19.96856433
 119.93088833 149.90954369  79.97465098 119.8986821   29.96627121]"
"[ 69.94754817 109.9578647   69.94280795   9.99022158 139.88263769
  19.9729939   59.94669997  49.95438633  39.95971416  89.95856828]"
"[  9.97936202   9.98404962  19.98002995 219.94086757  29.98559195
  59.93378507 209.9397148  179.92975031 139.94764277  39.93055714]"
"[169.90923218 119.94742942  89.95225745  29.97455424  19.96732649
  79.9276834   39.96313606 119.95912144 149.94272804  39.94145535]"
"[  9.98583011 569.74005841 149.92183435 139.94171533 279.87160296
  19.9680878  129.94912144  69.95634059  59.97751434  89.95802532]"
"[109.93753361  59.93911202 239.82902373 149.93512695 199.92816487
  19.96615012   9.98187977 209.76361293 169.92729678  19.96075544]"
"[ 19.96794927  79.88415336  29.96094268 249.84504327  99.95074088
 149.92196896 169.85196086  79.971249    59.96358631 209.88794102]"
"[ 69.95705704  89.96732891  29.99186004  79.95191489   9.98597598
  49.9894668  109.9215583  189.95511863 179.90215924 169.8703424 ]"
"[219.89767173 229.84512546  29.97694951 399.76503199  19.96518162
 129.89456119  49.93893307  59.92799547  49.98086119  99.9100894 ]"
"[ 69.94129985  59.95893317  49.92831748 109.96035897 139.91553878
  29.96611852   0.         219.86178382  49.94240556 219.72320062]"
"[129.95297373 129.94545265   9.98803165 149.89440311  59.95289099
 109.95410578 169.91782959 189.93473164  59.95533053   9.98675117]"
"[259.78832426 209.91451931  39.95946039  99.95143259 169.93702626
   9.98051105  69.96822867 319.86973832  39.98291332  69.95789177]"
"[239.85732956 159.91181028  19.96371935  99.96687407 559.81177543
  39.95126442  59.92287269 169.88611265 289.89441875  79.95032967]"
"[169.93464466  49.96308883   9.98673152  19.96799151  89.89770564
 149.95416732 269.79082469  79.97313758 249.90684535 439.79515456]"
"[509.73294388 269.83678326 179.89426628  59.98009783 169.94147414
 269.83102522 349.89998541 159.95861217  69.96429039  59.92508911]"
"[ 39.96317612  89.95381264  79.9540009   79.9542926  219.9227016
  19.97422016  59.90319678 169.95942996  49.93619058   9.9875138 ]"
"[ 69.93904351  59.92908099  19.97622632 469.80765897 119.87883904
  59.93960703  89.96158374  89.91423071  59.94355411  99.95013859]"
"[ 39.95745645 149.91743098  59.97893672 289.90875321 239.88829036
  69.96817105 359.87002477  29.95331114   9.98792007  29.95168803]"
"[ 19.98452044  89.94683816   0.         289.8865999    9.9882332
  99.92824189  89.93961167  99.95641626 219.85416455 179.94194875]"
"[ 99.93348554  39.98093888  59.93067378 169.93740126  69.94182063
 109.96221827  19.96821031  59.93084526  79.95140461 769.47019018]"
"[109.90844594  79.90181003 109.88557714  49.95133135 109.87573772
  59.92368298   9.98690826  79.92034889 139.90621837   9.98059095]"
"[ 49.95443798  59.95025501  39.95709194 329.93509398  99.90654734
 229.90134695 229.77535793  69.8990274   39.9453797  309.91518914]"
"[249.94857427 139.86716831   9.98511432  99.94903847 159.91991399
  59.95453264 179.93899878 249.83895867  79.9322464  299.85440582]"
"[119.91297175 289.92423281  99.86644106 189.89308304   0.
 259.86713967  39.94853263 239.76956785 139.95930699  59.93479224]"
"[ 59.95722434 289.82938896  39.97223298  79.86665055 179.92672513
  59.93006911 269.89043543  89.96132606 319.89165578  79.92277193]"
"[ 59.97472123  89.87975339  29.97103859  49.96959539  99.94723359
  79.96067841   0.           9.98403173 179.82095567 179.93569218]"
"[ 49.97170103 169.86260757  29.98564158 129.95303638  29.95691067
  19.9658645  189.86646954 129.91730897 319.80439393  19.97112178]"
"[ 99.90881549 159.90144513 289.87551176  99.91471735  59.95671639
  29.97665494 209.89512685   9.9814896   39.94997318 119.9410201 ]"
"[ 69.94827062 209.81173242  19.9702502  109.90641714  69.95368818
  79.93434938  89.92260368  29.9675663  179.90094995  59.93428459]"
"[209.92802706  29.95821112  59.93520143   0.          69.90042057
 119.90991585 539.62158697  19.97024251  39.94075449 149.90617266]"
"[249.87984946  69.96969685 129.94894189  69.90740255 109.93885518
  19.97243136 309.77015114 139.89515057 319.75139365 299.83304327]"
"[189.95007774 639.62625533  59.96513388 119.92811054   9.98285323
 119.89462674  39.96570192   9.98391312 489.72211069 199.83763558]"
"[239.83598351  59.93432604 149.89932131 219.79885706 229.8789354
  69.95920653 459.63960554  69.89603167 239.90722782 369.79065686]"
"[539.88693435  29.97020624  79.94437566 329.82399586 129.89018614
 469.82754796 299.85146852  59.94152754  29.96604607 199.88646157]"
"[ 59.92768438 179.94269714  89.92566187   9.9808511   29.96023108
 459.80656553 449.88449656 109.95214787 109.93925616 379.73032104]"
"[ 39.9529742  499.73117393   9.98131696 169.89689962  49.9419845
  39.95486082  59.95465372 129.93095043 609.72610459 429.82572436]"
"[  9.98366328 199.88440379 119.95428352 649.75375679 339.88250496
  29.95858474 119.91513088  69.94617703 319.85104867 149.95986444]"
"[339.89234722  59.9523124  229.93422424  29.96217747 659.75026679
 249.8108752  329.76160457  89.90813935 219.87056643 209.79970464]"
"[119.83823172 509.82036577 439.77468394 149.93885425 249.81617366
 479.69764805 269.79698239 249.87232976 689.8404125  139.91508267]"
"[129.81511789 499.75231092 319.85028249  49.91971047 299.66649174
 489.82678667 249.73641005  39.95620557 119.89985367 329.75248697]"
"[229.88279889 449.7383046  279.66692485 429.65078951 449.72413737
 409.72320042 509.79564139 409.81287337 419.77648336  49.95534652]"
"[389.74761798 219.82395421 109.93367638  49.9243444   69.93071837
  99.84872827 269.85596172 349.79208963  69.88669467  49.94263713]"
"[179.87228125 159.86211784 369.68341887 469.60569309 119.91031236
  59.95445362 349.75839526  39.97104111  29.96486392  39.93849939]"
"[ 59.95031629 469.6922128  299.90967661 419.73528966  49.95191799
 579.79598353  39.95861512 179.84073628   9.98305156 159.85542012]"
"[439.66206128 229.85502964  79.88621341 289.9257915  319.84415423
 999.53208651 239.84549876 249.90969549 519.80236685  99.96815981]"
"[179.94089839  69.91324486 519.73861786 379.6034536  429.70007697
 739.74799194  89.84852509 229.89692976 169.91622993 389.75341065]"
"[ 19.96586877 369.90094162 379.6593456   79.9749869  269.83551406
 329.9020371  499.80549302 439.76748778 439.7326557  179.93423762]"
"[399.72299919 399.75160841 169.7902274  349.55194397 289.86839279
  69.89612058  79.94433917 379.90879673 219.88825039  69.91691155]"
"[ 49.92692207 279.86733835 189.83201287  59.94355772 599.66268979
  19.96499098 499.74856109 519.79200192 179.93125135  19.96655895]"
"[ 59.92663371 209.89571268  39.92755385 819.73421762 419.72719202
 539.8413718  639.73033921   9.98098066 309.76628162 259.77828609]"
"[239.8416927  489.65835424   0.         409.75971286 499.63496118
 239.86641214 119.82500252  29.94862143 719.67256315 999.49677608]"
"[999.42169391 489.57295143 909.69927272 499.87831214 239.89283064
 539.76139789 449.67977651 409.83109106  19.96884192  29.96993066]"
