MaxReturn,TransfBits,NumTrajs,Iteration,AverageDiscountedReturn,MinReturn,StdReturn,Entropy,AveragePolicyStd,Perplexity,ExplainedVariance,AverageReturn
349.857921167433,50480,38,1,90.71100195187515,9.983401197774555,74.2717431917885,1.4092883388304103,0.9903962193310546,4.093041508633826,0.24871794099994848,97.30457308766357
369.86250691147575,100960,35,2,100.66101128966375,9.983342735487021,77.65910817965165,1.402158507145721,0.983359974414021,4.063962598649916,0.3650317973300534,108.49551867879964
429.91701242953263,151440,31,3,109.65522019690133,9.980529533661015,91.39870503350143,1.3955062075782847,0.9768400794725149,4.037017624399572,0.44086756757330425,119.5939625855841
539.8067995040437,201920,26,4,131.39189132640286,19.964210153141202,122.13864038685747,1.388589599521295,0.9701069714852582,4.009191497909943,-0.2145227409163588,147.20425285937634
399.8492093424805,252400,24,5,146.80667568393343,29.958746442106342,107.3860607936797,1.3819400377293933,0.9636775852247121,3.9826205717232197,0.3068314269092369,163.63618138434563
589.7917046790593,302880,15,6,230.55349155234273,0.0,187.35434768309773,1.3767296585256132,0.9586695178704397,3.961923574744659,0.3109630808123772,278.5014321123093
799.67697972401,353360,10,7,331.720097119122,19.970100613336562,216.2487419341294,1.3710734250137373,0.9532623656902304,3.9395772673929956,-0.4991691882246223,424.8098944998336
999.8179139997684,403840,8,8,340.9708790290182,9.980827420340033,398.55880238148166,1.3644226410701974,0.9469434597854413,3.9134629268365235,-0.07548656689276956,493.57934589151273
999.637567208872,454320,8,9,403.8514172686236,129.89405425755774,271.8452199695382,1.3581589286323064,0.9410306157677883,3.8890267309727364,-0.6047087955722537,551.013547215074
999.4755434519421,504800,7,10,467.3890756733032,429.70163224473436,172.35085349505553,1.3513191867422818,0.9346161708259425,3.8625175532422746,0.5407387254720044,641.0951528329471
759.8101127631114,555280,7,11,450.55834270628685,509.7230352963367,87.83220458413416,1.34639210814902,0.9300225693084916,3.8435334322227654,0.8706820899222165,599.7551076464099
999.8216061151525,605760,7,12,443.51150415336923,269.8975246393966,264.6100915246097,1.342285020838798,0.9262107185759948,3.827780077183335,-0.07768058467526506,616.9033178313355
999.7910157607148,656240,5,13,585.3630894911897,589.610706767594,159.54428340261993,1.3372912817177336,0.9215969933342757,3.8087127902175792,0.4755789801950536,889.6513944401837
999.6821714914132,706720,7,14,402.72802277962626,0.0,396.7566918690242,1.3334999907619747,0.9181095660915981,3.7943001903065428,0.5897377396698498,595.4599241615258
999.8130653725964,757200,5,15,629.2686016199692,959.5933051871093,16.044345431685024,1.3314183557547046,0.9162003848769431,3.7864100572400403,0.9965261507601917,987.6553378997812
999.8530063195803,807680,6,16,452.85335091176694,0.0,428.0669860651491,1.3283460684786594,0.9133898736518057,3.7747949693787994,0.503917076524008,699.7837226153059
