rewardsSubIter0
"[309.83181742  39.9361536   79.95960719  29.9558095   19.97550595
  39.95700385  39.9499035   59.9440675   99.94441519  19.97541353]"
"[ 19.98232651 189.87576099  49.93526045  49.93801131  49.95887483
  89.88286008 139.93405465   9.98707132  79.94169855  49.95890207]"
"[79.97398552 59.94841565 59.95545561 59.93542272 39.97538405 29.96771379
 79.92645072 39.95755917 19.98201518 79.8998629 ]"
"[ 29.96615467  49.94635578  99.93742825  39.94475938  59.97294592
  39.97231697  89.94748037  39.94420694 179.95341856 229.88975654]"
"[ 19.96807964 149.88638987  49.95176544  59.97172458  59.96205788
  29.97150257  29.98852089 169.87583251  79.95637086  89.95772655]"
"[ 59.96316235  39.97355364 119.92478182 199.94832608 349.91750547
 169.86749579  39.98485201 119.92840754   9.99219416  59.97267589]"
"[ 39.92474334  39.97599368  99.96908642 149.88769271  49.97590074
  29.97128374  69.97921105 169.86427538   0.          39.96412847]"
"[ 19.98330524 229.89365484  89.89020289  69.94720342  39.97060972
  19.96641276  29.96995182  69.89770072  89.95733999  99.95894701]"
"[ 89.91652625   0.           9.98283545  69.92565223  49.93674673
  29.97319008 109.95786307  29.95561998   9.99021049  29.94717883]"
"[ 69.94031975  49.91224976  59.96739231  99.96389901 209.90187838
 189.96235233  69.96648827  29.97269366 179.93252127  19.96816768]"
"[ 9.98560025 49.96725514 69.9744617  29.97117852 39.97299515 59.96849661
 79.94010898 79.93879421  9.98474027 89.92842159]"
"[169.88366099  49.95134633  69.9810769  169.90435461  49.96412316
 339.89950912  19.96845495  19.96957216 179.915493    19.98913118]"
"[ 59.96085968  19.98519492  19.97690377  49.93114489  89.92916965
  19.97515336 109.9407254  179.90860349 159.90191377  59.93327776]"
"[129.92840847  29.98838911 149.91577212  89.87174736  19.97643881
 119.95789053  19.982041    59.94037583  99.95289036  79.95601853]"
"[ 59.94971643  39.94507152  79.92070604  69.91704546  19.96724357
  29.95513472   9.98976261  39.93679415 319.91885821   0.        ]"
"[ 59.9728932   89.944399    19.97357993  29.97914953 179.90561912
   9.98428424 179.95994593  79.94251123  79.93123522  99.91567278]"
"[  9.99232616  29.97822821  39.97391563 119.92773219  79.96302789
 129.94091403  39.94938352  39.95257181  29.96264047  39.98240392]"
"[ 89.91704976  19.98061673  89.94695254  49.96178274 169.94883388
  39.95703287  89.96298134  39.95755747  29.95907303  29.97929228]"
"[ 19.97496131 139.89901539 119.87064184  29.97631357  19.97560777
 109.9374787   89.93857118  19.96901077  29.96407753 149.93052197]"
"[ 59.95932825 119.94541096  49.98019985  69.96995576  29.97156229
  69.93310125  29.96394197  99.8990828   59.94849548  79.9570692 ]"
"[ 89.92968064  99.95593601  59.92408881  59.92532423  29.95717995
 119.94772082  79.95260755  69.96761781 239.91568604  69.94423489]"
"[ 29.95537883 179.81703242 129.92989119 169.94174267 139.94033741
 109.97523122  29.98063452  19.96585614  99.89206297  69.95225561]"
"[259.88881867 319.90442651  49.94713421   9.98085718  59.91645346
  19.98243017  19.97115902  19.96843635   9.98555379   9.98556481]"
"[ 49.94659595 109.93273846  49.948962   179.91280019   9.98696572
  39.95788689  59.96254224 179.87203892  59.95124557  39.96364114]"
"[49.9355315  49.94782822 39.97169848 19.96178486 89.93951593 29.95654182
 49.94018128 79.96713947 19.97209872 29.97546452]"
"[ 29.97177826  59.92659295   9.98268718  59.95042904  79.95289795
 109.90601526  99.91126547  89.8990493  139.94068222 199.95844954]"
"[ 59.95631431  69.97403524  99.98185566 109.91225391 109.89250518
  49.96861504  89.9182771  179.93040252  49.98406284 139.92391949]"
"[179.90417204  89.92037821   9.9809507  129.92905341  69.92997187
  19.98027566  79.96199139 179.92287647  79.90117938  19.97880127]"
"[  9.98475576  69.92510213 159.89358476  89.96366183   0.
 269.89720256 139.88446954  29.95950717 219.88376703 159.80531036]"
"[ 69.97380395 239.93198416 199.88044811  29.96304533  29.96256688
 149.96430078 139.90192848 149.9554279   79.94613381  89.97110394]"
"[ 39.9720836    9.97909547  59.95567497  69.9486487   29.95909445
  59.96220815   9.98116936 129.95482981   9.98138656 119.93158582]"
"[ 39.96203135  39.96192526 209.83319484  89.93448503  49.95653943
  59.92235248 379.89131117   9.98099935 139.8763238   99.95544039]"
"[ 89.88005363  49.97575317 199.89933294  19.9793151  119.90260101
  49.94451617  69.91484526 179.96095835  79.96561262  29.97226405]"
"[ 19.97385449  39.96167342  59.9285402   39.94213094  79.92598813
   0.          19.96339489 259.92960576  69.9775489  249.88811766]"
"[ 39.98182637   9.98359046 219.92288382 279.86549964  29.95764101
  99.8548894   39.95643949  39.94555073 259.85869384 389.89904523]"
"[169.88549285  39.98316883  59.94220481  49.91685729  29.9765279
  69.95193785 279.85390957  89.9568482   29.96598943  19.97149393]"
"[  0.         169.92004811  79.93041003 139.93359586 129.94840911
  59.95345783 209.93549875  49.98452165 119.9782935  319.73450683]"
"[ 29.97651716  59.92256825 219.95412986 299.9241313   79.94376958
 409.9307558  399.76822756  19.96705816 149.832504    69.9184261 ]"
"[ 69.95701486 139.91852585 489.84233727  59.92598684  59.96325583
 129.90649247  99.84855911 139.95592171 119.88182064 229.80236246]"
"[ 49.95780174 149.94707697  59.93507497  19.96345524  19.98132237
  79.94361549   9.98564132  99.92427547 199.87025517 199.85794707]"
"[ 59.91083129  29.97296217  29.96068461  59.95793197   9.98315288
  49.94039554  29.97301807  69.95202578  79.97083565 129.9139698 ]"
"[159.90173861  29.96563663  79.95395924  19.9680315   79.96663242
  29.95556278 199.91862729   9.98048694  39.96235784 279.87841984]"
"[259.93801246  19.97483816 189.90243831  89.89495867 149.93972406
  49.93155087  49.92150051  29.95431366 249.81228997  19.97811085]"
"[ 19.96754437 129.9241569   49.96126906 129.92518027 179.89454334
  39.94362391 119.88269615 409.90990981 119.92576357 169.90534321]"
"[ 29.96866164  79.94978142  29.95821715  89.93762828  49.94462961
  59.94327207  69.94713985  59.93785762  59.92384059 199.95206485]"
"[  0.          79.87332508 189.93759721 219.73724575  89.96592974
   9.98162358 499.87182981 139.94765542  29.97139383 609.79004304]"
"[99.92108273  0.         19.97518197 49.9693851  49.94361609 39.95660866
 39.94725673  9.97929018 49.93497536 59.93036743]"
"[259.8792483   79.92984462  19.96762169 149.93246295  29.95470076
  19.97591524 219.92223506  79.93294694  89.95007715   9.98512132]"
"[369.83756224  69.95635369  69.95960063  79.97880708  69.89922346
 269.90229332  49.98373428 189.86982327  49.93638501  89.96267639]"
"[ 59.97115853 149.9285149   79.94565587  29.95476275  29.9606676
 119.94887296   9.98247898 209.93415284  59.97594321   9.98217331]"
"[209.92993952  49.95922055 199.81907075  79.95062118  79.93678627
   0.          89.92035799  99.91535966  29.95866842 309.83510672]"
"[ 99.90377183   9.98501241  69.90103075  19.97524899  49.93564521
  99.90065762 179.94264763  89.9442538   69.9465249   49.92995463]"
"[129.93417295 119.96378568  49.97452685  89.93831725  19.97486976
  39.944549    99.95887169 149.93284522  39.94518373 129.94963194]"
"[ 19.96797397 109.88668125  19.97792962 119.91333026 109.91543194
  79.92928173  29.97956623 229.9049224   59.90962528   9.9858278 ]"
"[ 49.97233846  69.9207149  239.92390386   9.98342887 329.92539615
 159.9545564   49.93033555  29.96311616 519.66264971 269.85383041]"
"[ 69.90611387  59.92897364  69.96147751  69.95230524 389.85587831
 109.96818331 189.85062084 249.88669889 239.88651776  39.95757305]"
"[ 59.95009891 179.86282296  49.93080259 169.93996182  69.94382134
 249.75102917  69.89380834  19.96412562 219.87533176 279.90628618]"
"[389.88213431  59.95652992 109.92498479 119.86293384  29.95292056
 349.8728667   49.94174919  19.96623362  59.9365246  229.88026683]"
"[109.92250906 449.82409962  99.94051009 419.80625242  89.96482341
 199.92477176 189.93466178 179.95478941  39.96505016 549.65825378]"
"[ 19.97305841 139.96429647 119.88281184 129.91618735  59.94709053
  49.92344146  39.97487724  39.97164992  59.9418554   69.96967204]"
"[ 19.97107613 269.84324089  79.96240746 109.91371741 209.90770493
  79.95268152  69.90027056 139.85675711  79.93165649  69.94452956]"
"[ 79.9397827  189.95380885 129.85804545  59.96584593  29.95314635
  69.96743457 139.93522807  49.92758752  69.94187757 109.91272311]"
"[ 19.97727368 249.95561444 329.87718974  49.92789657 279.88162303
   9.98167487 249.86814799 369.84933862  59.91628921 279.76923848]"
"[ 59.94901573 139.80730424  79.93773404  19.97490157 219.9178047
 309.89533133 209.8638779   59.95827032 369.91401656 249.90052292]"
"[299.91954926  29.96045697 239.88430406  19.97083234   9.98096782
 169.93535629  59.94258862 109.90047459 149.92126305  39.963569  ]"
"[ 49.90939318 139.94925059  39.94789225 319.8388555   89.85130104
  39.96049511 119.92680805 109.88097015  79.95495815 309.89899237]"
"[179.90401959 149.85715362  59.97609442   0.          69.94120671
   9.97926819  69.9326389   39.94842995  19.96111893 439.82831713]"
"[ 99.8342741  209.87615306 339.84900808  49.95386559  89.90006329
   9.98617103 149.95022062   9.98564851  19.96476199  19.96820852]"
"[ 19.9763861   29.96377051  59.96745829 109.93406422  39.95841
  69.96345385 139.94197887 109.89099369  39.95116304  49.96361374]"
"[ 69.90869194  49.93167521 129.82804464 109.93605442 169.85185482
 159.88081129 459.8350538    9.98137033  79.92652419  39.94373229]"
"[ 49.95577223 209.75689286  39.95230404  59.95679528 149.89913446
  19.96474667 129.9437649  179.92321957   9.98058376 199.89596739]"
"[139.84628438  59.92832973  39.93652911  59.92840309 379.80638258
  19.9663026  299.79893052  29.95985511  29.95067257   0.        ]"
"[349.88218584  29.96899032  29.94952212 329.85363711  99.93944157
  39.96187151 179.95883109  59.94573397  79.9547142   19.98554751]"
"[269.84209862 129.84507911 279.89107953 119.85612826  49.95789697
  29.95068474 229.86801235  39.9334731   19.9714374  109.9082045 ]"
"[ 19.97165431 289.9122711    0.           9.98205264  69.92933153
  19.97167259  69.95407268  39.94898922  49.94442145 119.89606168]"
"[119.94018894 299.83009036 109.86835394  89.9280963  149.8950721
   9.97920391  59.92551131 149.92544039 279.86294421  29.94781422]"
"[ 49.96081167  59.94565304  59.95025177  49.96341482  89.94749286
   0.          59.95518945 119.9254345  259.89901895  19.97280108]"
"[ 89.93383206  29.97341615   9.98024523 179.9533741   29.94725259
   9.98000669   9.98574881 189.91514176   9.98287074  79.9469104 ]"
"[ 49.92506127 139.90149901   9.98663907  49.92497191 119.93368124
 179.94454456 159.90035185  79.93479022  59.92558584 209.81499473]"
"[ 99.95530926 189.91042633  59.96088815  79.96545522 159.91767677
  69.96364551  49.97373243   9.98280259  39.94354976 309.74869406]"
"[ 49.96200536  39.93659184 149.90094467  59.97488362  69.93009035
 179.86628338  79.96086781  89.92091673 149.90842838  29.96340102]"
"[129.79844717  39.95273737  19.9772486  179.89402681   0.
   0.          99.95717883 249.84532426 149.92232531  29.96798268]"
"[189.87870664  39.96744402 249.92431443  89.89658895   9.98290601
 379.77010852  59.95514461   9.98316408  49.95182229  59.92783407]"
"[ 19.97242803  99.95803445 599.74758787 199.92357374  19.97757634
 259.75929827 119.82949358 109.88027638   9.98078633 439.75750193]"
"[ 69.92887396  99.93813847   0.          59.93619211  69.95073621
  99.93618871  29.95555231 149.91275117   0.         129.92478827]"
"[109.8496002   69.91320705  89.9502051  129.94328256  29.96685186
  69.92462024  29.95772289 199.89556583 109.91510885 279.8838702 ]"
"[ 19.97206634  79.9324292    9.98333825 189.7539018  269.84446822
 109.92232729  19.96884154 339.89131756 229.88621995  29.95185515]"
"[299.89526687 179.92526353 109.93586185 169.87234719   9.98310125
  59.92791914 369.90931444  39.94559625  19.9631375   69.88041171]"
"[259.88149951  89.93886004 309.80735532 129.87630329 129.91345451
 569.77292688  99.90506605 129.92121213 149.94830571  19.98760252]"
"[  9.98708966  49.93893587 129.95867311  49.93758564  29.94511096
   9.98301705  19.97800781 109.93376655 119.84539889  59.9132909 ]"
"[ 79.91385548  89.88475704 119.92603108  79.92673869 239.95598601
  89.88200827  39.93384845  19.97138535 339.80505603 129.85934776]"
"[ 89.93430498 279.88742132  59.96541696  29.96864811 309.84552848
  79.92451165 149.86137038  69.89533028  29.95308075  89.97461766]"
"[149.92103525  89.90865875 149.89871639  49.91570811  39.95222208
 249.90665232  19.97432368  79.92377529  49.94785604 219.90104305]"
"[ 39.95904939  49.97445416  59.97604199  29.96616145 109.86936602
  39.95598362 179.90612835  39.94682992  19.974037    19.97568253]"
"[109.90634137  19.97279368  99.89341086  29.96954471 239.90742117
 309.87312395 129.93451755  39.95085372  69.92429321  29.95754491]"
"[159.89932285   9.9851577   49.95214054  19.96836058 389.76536652
 149.93718413 429.78317275  49.96999216 119.88593687  89.90697921]"
"[169.8670658   29.96579703  49.96987323 149.91774069  39.94268721
  69.9336937   79.94904229 129.84106464  39.92303887 289.78417498]"
"[  9.98574738  69.88835355  29.96175553  49.90845884 399.73190588
  99.93337318 169.93343699  69.89762884 559.69166352  59.95690718]"
"[489.88043726  89.90867258 199.85830075  39.95516565  79.95911553
  89.92168183  99.92935885  99.86772079  49.93479045  69.96153251]"
"[269.81449964 109.91149091  79.9182632   49.92472105 189.90972897
  69.95666383 279.77384748 159.88351807  29.9588094   69.97221469]"
"[199.89646766 179.89531235  19.96993955 419.78495665 119.90887536
 169.89088441  29.96649458  49.93265624 419.70472336 139.93620313]"
"[139.85197035 209.81816285   0.         129.9122283  159.85018692
  79.91749717   9.98023788 109.84966824  59.90274135 139.84899759]"
"[319.8569375  149.83984777 359.88782446 289.7782066  389.88658763
 489.85662145  69.89632237 129.90578738 129.92942363  69.8935337 ]"
"[ 89.94748292 119.95648107 199.88934231  39.95906481  19.96920977
  39.93868145 419.78965073 169.88988211 159.92799231 209.92311652]"
"[159.86102354 529.90281717  19.96220484 139.84447765 119.87361912
  29.95019984 109.88459309  89.93810503  89.90158312  79.97348083]"
"[159.96478488 279.83350798 209.87080061  59.92090829  39.945695
 139.8915328  109.91449836   0.          79.942984    79.9373882 ]"
"[199.86817563 289.72995379 269.77040037 139.94444447 309.81871624
   0.         139.86958501 379.80294253   9.98955423 249.83267641]"
"[179.88321428  59.90745047  39.93008334 229.80635084  89.92897407
 249.8954874    0.         449.81017107  39.9376874  149.80528958]"
"[159.91093682 449.78184576   0.          49.93573937   0.
 259.88998941 269.89402491  99.93037564 349.77338008  69.91204329]"
"[ 49.95388602 199.73669513 139.87573546 299.71303042   9.9817448
 359.85943147  59.93190441  39.94677282 149.94423068  19.97271219]"
"[ 99.92489944  49.92507176 209.87792961 269.8007402   69.92485585
 189.81064973 289.83679252  89.86964221 129.90110733 189.7758311 ]"
"[119.92580476  39.96490241  39.9445518  319.80211211 289.93195224
 179.91342991 169.86081482 379.87862073 489.79605104  79.90004894]"
"[ 59.95754723  19.97422855 229.91316677  79.87554566   9.98377515
 309.84930476 119.88579395 329.72830906  59.91503661 169.91562764]"
"[ 99.88505025  89.85926854  19.9609682   89.89951004 129.86366311
 149.799099   139.92771477 349.93143408 159.8506924   89.95549007]"
"[ 49.95938627  39.94844145 409.79446668  59.92168312 249.87450171
 239.91365464 619.61761357 159.79395805  39.93352593 129.92591497]"
"[259.79641768   9.98059391  69.92572298 179.85625107 229.89494939
  29.94406635  19.96165206 289.80408679 269.84580462  39.9475793 ]"
"[229.91958075   9.9814934   49.94502681 509.88370751  39.96495299
  29.95590842   9.98158824  29.95896118 159.93573883  29.96458929]"
"[269.76585184  19.96808981  59.91520138 139.91006642 259.83199394
 109.88465311 119.84439971  99.93112885 179.93346871 359.86249257]"
"[229.91352165 289.88835564  59.9760335   79.92842267  69.93214428
  39.94367003   9.98142563 309.74454768 299.92448649   0.        ]"
"[379.66239874  49.93986172  49.95330004   0.         369.77822507
 259.86633081 289.93069654 269.76455301 119.945233   359.80680345]"
"[ 49.90887044 129.84857579 249.92227981 399.69166456   9.98676045
 409.75490641 149.9250956  389.79071623 109.89107046 259.93112003]"
"[ 19.97992692 479.83302662  39.96227964  99.88932887 469.78603284
 219.92782643  39.93584748 469.91317056 139.82869708 559.83902124]"
"[199.89966166  69.93352736 109.92665125  29.94750222 329.86944836
 299.82429834 299.80351773 399.82985869  89.94920265  89.93233102]"
"[339.85044821  19.968965    49.94769964  19.97911434  79.89600034
 279.87166402  69.89862353 389.82600856 159.91514136 149.86810651]"
"[ 19.96494698 289.72776892 289.85693047 179.85354048 119.80009384
 319.90788023 409.86160159 439.86642866 149.86394576 329.71789895]"
"[259.87539678 509.88793792 339.82095976 139.93727837 179.78430194
 219.78343965   9.9818455  259.85772099   9.98435895   0.        ]"
"[119.93155186  19.97521665 129.93092057  69.9186865  219.86269694
   9.98021673  39.96381561 299.86046421 269.84372829 169.82258797]"
"[  9.98540903  19.9785454   39.97208595 129.89582717  89.92772152
 349.7521313  369.80930432   9.98107287 279.88654046 119.92079309]"
"[ 29.94535967  89.96273292 159.83394786 119.84234719 169.87475648
 199.89616082 109.8921379  279.82799794 319.85882507 199.92206611]"
"[ 19.96555893 289.76368545 339.81007379 279.93681787 109.85178217
 349.86217184 169.8826159  359.80798829 149.86931704 169.83907115]"
"[319.73817658 349.75620418 299.83965332  19.98134566 179.87493876
 219.86503521 319.87388914  39.9435324  289.83296894  19.96296941]"
"[209.91804787  79.94379564  29.9616358   29.95182039 399.83777242
  39.94574079  79.86375576 309.81130089  49.9228168  429.87394236]"
"[119.87004416 329.81215518  79.92468408  19.97755882 329.9324787
 349.86303226 329.77304225  39.95566449  59.92662569  59.93405351]"
"[239.82654925  29.95328511  69.90345329 339.77807396  49.92604704
   0.         469.79662568  49.91212316 299.8061716  189.89305088]"
