MaxReturn,TransfBits,NumTrajs,Iteration,AverageDiscountedReturn,MinReturn,StdReturn,Entropy,AveragePolicyStd,Perplexity,ExplainedVariance,AverageReturn
319.8275282611139,100960,35,1,100.65815264090611,0.0,80.95405620429831,1.4142068401801446,0.9952794837995286,4.113222728813162,0.2510225842936331,108.7923708591231
349.81690218775407,201920,28,2,121.97782059972518,0.0,90.7650654581187,1.4063246999677081,0.987465387714373,4.0809291689179155,0.07257081313151015,133.49646622805014
329.8781077758334,302880,28,3,125.5271741172502,29.947911330231246,71.46630263082845,1.399784128075634,0.9810278748122879,4.054324657504898,0.4066310151204525,135.9844960189321
419.7651725808552,403840,23,4,155.3384545320543,9.979289505718105,104.90628986017646,1.394558734952504,0.9759149885558144,4.033194472162708,0.2338329866486376,173.365782938775
469.83150670414227,504800,20,5,173.13547887798896,9.979850282175885,120.84499511655079,1.3874096699126577,0.9689629885884282,4.004463723923632,0.22804544805810223,196.38466087103345
419.67276795606205,605760,17,6,202.35842551424264,9.984218979422993,124.0611355764901,1.3790241023568763,0.960871656607667,3.9710244225501246,-0.6445237403865425,232.79313673135508
559.7553488147705,706720,13,7,271.03471140032485,19.967185932427846,172.4809404865816,1.3716562343204743,0.9538180977959082,3.9418739588906226,-0.11416045877852521,329.8559145886562
999.7565548441104,807680,7,8,396.1763619374741,29.968089880334748,339.8731499117841,1.3640457580924292,0.9465866401583847,3.9119882871760203,0.3845229600595529,562.5886033262339
999.7610965110929,908640,6,9,490.38117229765686,9.98579286367909,348.2830138018486,1.3572811142428747,0.9402049280056913,3.8856143852696015,0.7521390635226811,741.4353648230585
999.8849698815629,1009600,4,10,633.8137189957149,999.6282278396039,0.10367212804619753,1.3518461573245497,0.935108815846995,3.8645535227672347,0.9562917955111365,999.7532187658921
999.8093698199502,1110560,4,11,633.7969966868008,999.6412335180353,0.0683051926243896,1.347488362375014,0.9310426695227911,3.8477492323627454,0.9994180689151106,999.7210046613217
999.8540887933564,1211520,5,12,625.2554568289587,889.568576454061,44.08745888108635,1.3440718717160822,0.9278671985116062,3.834625863750712,0.9461372383482493,977.7434670494986
999.8699897299944,1312480,4,13,633.8062123995865,999.6883481526459,0.08441785233622023,1.3407991263290506,0.9248354891303628,3.8220966233342635,0.9932438778269642,999.778937424979
999.734896695051,1413440,4,14,633.7518393993743,999.4499871197719,0.11966538441168263,1.3387149745809848,0.9229099988329813,3.8141390892102125,0.7669648185031224,999.6568656219745
999.8773387898087,1514400,4,15,633.8239404818895,999.5932501967092,0.1154076363199826,1.335229439232771,0.919698763097758,3.8008679146017794,0.988128562574752,999.788937440406
999.8438749972679,1615360,5,16,607.0221464633235,689.8708513537963,123.91814695911029,1.3294438984364694,0.9143931710424594,3.778941327962665,0.8452419103644211,937.7070749340717
999.811943834636,1716320,5,17,620.7279018314771,899.7312771396702,42.72293679339762,1.325462258872822,0.9107596255505042,3.7639248605814295,0.980956095684639,965.7411225445824
999.7881330640413,1817280,6,18,463.8519912095879,9.979871511661557,360.3556773550875,1.3217623180371516,0.9073960950894068,3.7500242927843055,0.5219566468846626,691.4308570730133
999.6188688493258,1918240,6,19,500.17393908270077,229.79817230610695,346.96048396035366,1.3190435457874228,0.9049324423394828,3.7398426778190257,0.46978066462765267,754.612661204856
999.8307534334496,2019200,5,20,624.4196306222527,879.6267010106851,48.055142952712316,1.31802473012188,0.904010952484827,3.7360344078041834,0.9746364014044774,975.7368960795433
999.7386935997793,2120160,5,21,551.002147597553,519.5896509966467,219.16786691265068,1.3160743132616903,0.9022494726496967,3.728754684859886,0.5060351480678482,821.6541860959878
999.8509237213719,2221120,4,22,633.822728426652,999.7019302100466,0.05367853755335683,1.3123130508859229,0.8988622497649404,3.7147562026406513,0.8879760855030053,999.7791413806647
999.801008884103,2322080,4,23,633.7907612608822,999.6094708932235,0.07245396783223333,1.309329925075412,0.8961848261189064,3.7036911299904163,0.9999991918844144,999.7229080838811
999.8305059304357,2423040,4,24,633.8385087662733,999.7726380504361,0.02317398383875716,1.3077380042065736,0.8947593057507303,3.6977998372689154,0.9999992357473808,999.8056380032599
999.8655051308297,2524000,4,25,633.7805340412382,999.5127890648557,0.13290386838881707,1.304882245383823,0.892207734039888,3.6872548768572275,0.9999993126056618,999.7074234797814
999.8790680213328,2624960,5,26,507.07700246870627,0.0,399.9255937176847,1.3043073244967687,0.891694932602251,3.685135606277465,0.9695711226353041,799.8511801776432
999.8324956193429,2725920,4,27,633.7939943310612,999.6407528278789,0.06859100703346394,1.3049582505339827,0.8922755489997982,3.687535137868326,0.9999992912428072,999.7424856104151
999.837859841362,2826880,4,28,633.8354479407825,999.7105981121791,0.048580147838963576,1.3048035583123347,0.8921375315881866,3.6869647489839434,0.7035813694266533,999.7923675616133
999.8091435649537,2927840,4,29,633.7761234639813,999.4965702076385,0.12615610127394797,1.3037874985970246,0.8912315269371817,3.6832204751557573,0.999999403044929,999.7085469719523
