MaxReturn,TransfBits,NumTrajs,Iteration,AverageDiscountedReturn,MinReturn,StdReturn,Entropy,AveragePolicyStd,Perplexity,ExplainedVariance,AverageReturn
679.6999180957191,100960,12,5,295.4189647055174,29.947602954387676,187.6990443880489,1.3806246007680332,0.9624107615063179,3.977385129622066,0.4654179352194405,366.45903992961445
999.8412862785077,201920,8,10,419.167013179029,19.969319382427564,331.3936289746744,1.360086031363172,0.9428458269246854,3.896528511035197,0.394857492008593,597.2630649580626
999.8434680070175,302880,5,15,611.9506912041315,739.6845815162446,104.04566433639368,1.338945438528145,0.9231227208256186,3.8150182120588996,0.8745447783859431,947.7758945646267
999.8110490374213,403840,4,20,633.7958763864566,999.5920757784537,0.08741271140820858,1.3250924825311194,0.9104229104464743,3.762533307513598,0.8990534585046039,999.7421454231372
999.8562545367857,504800,4,25,633.8278098397369,999.6498301641077,0.08132126815712355,1.312990450623625,0.8994713450943783,3.717273430006269,0.9999994718441864,999.7860925403096
999.8481981790587,605760,4,30,633.8178859811203,999.7021593550646,0.05446855528614799,1.294805414899591,0.8832622546822009,3.650285613838057,0.9999994198508664,999.7674854876107
999.881043072767,706720,4,35,633.8766946821505,999.8493057444138,0.012815012419856435,1.282065270276421,0.8720807440884341,3.604075434420746,0.9999994676064239,999.8595115834898
999.8479718548355,807680,5,40,507.0826689720865,0.0,399.9287263952694,1.274987926754617,0.8659305183852148,3.578658203822123,0.9695557447155368,799.8574516812041
999.8417595612314,908640,4,45,633.8208674354032,999.7417904345043,0.04662713773698363,1.2707247211153572,0.8622467364553461,3.5634341227388027,0.999999388734769,999.7903463270623
999.9104967091542,1009600,4,49,633.828362013789,999.6890971538884,0.0859294781116181,1.2639004475791074,0.8563825609969485,3.5391990609558093,0.9999994774114602,999.7985317848706
