MaxReturn,TransfBits,NumTrajs,Iteration,AverageDiscountedReturn,MinReturn,StdReturn,Entropy,AveragePolicyStd,Perplexity,ExplainedVariance,AverageReturn
219.92701363668883,100960,39,1,87.13100083002766,0.0,59.961653876604956,1.4122833304985107,0.9933668941086004,4.10531850942989,0.2502851892425284,92.50143403670202
369.8911012714859,201920,25,2,137.93281890883563,9.979313983178814,97.36268047939025,1.4048170944792993,0.9859778011048683,4.074781373094839,0.22195911422361825,152.31923295723038
309.8936102377836,302880,25,3,138.54412315092625,19.97341339712394,78.96419734541625,1.3990330523882495,0.9802913252637242,4.051280696091683,0.43148585075625334,151.50001091059684
619.8394878479975,403840,20,4,168.54420226020795,9.98429039845355,153.15371038153393,1.392954296338392,0.9743504483041046,4.02672864760968,-1.4361324852291264,194.3844826784496
589.8207698564719,504800,20,5,168.11420779840176,9.9874113396093,175.04173143839114,1.3855822574018417,0.9671939104106713,3.9971525990705232,0.11035065091309004,197.86284790678695
999.4921487158864,605760,8,6,379.68458350047376,109.90000695314487,257.94881819565757,1.3780638726350491,0.9599494419239657,3.9672131570115594,-0.7034708983456384,507.2425753945343
999.6302041252376,706720,10,7,349.84229591688097,0.0,328.42747586045584,1.370828096280744,0.9530285317261131,3.9386108944378297,0.2099114517866174,481.76183230794504
999.5807362154372,807680,6,8,498.53013912615046,299.7848353173731,257.9034332353749,1.3635841537057032,0.9461497924460378,3.91018291293823,0.2559667950161122,721.3257362883336
879.6454992410775,908640,6,9,494.81830698551715,539.6696355178082,131.05054905391907,1.3580046526785259,0.9408854485701961,3.888426793943656,0.6685979285463667,688.0471438769551
999.8878723556152,1009600,6,10,550.3495571627822,609.6260953994638,168.54539851900395,1.3533579410371426,0.9365235672539126,3.870400310264888,0.7344200167281129,809.6804651858034
999.7946024227897,1110560,7,11,483.32651553843704,299.7873585259464,266.961938983698,1.3474442222388954,0.9310015740796125,3.847579395936208,0.3132686309628969,693.997800008102
999.7746982553763,1211520,5,12,622.6456931215107,859.4205655816136,56.08983694013201,1.343068237146705,0.926936426071217,3.8307792313027615,0.6717822519427259,971.6001379257199
999.8662800668807,1312480,6,13,533.3780854833423,329.78412875832566,259.68425583855793,1.3385877708776197,0.9227926087296424,3.813653947449484,0.5293832141405297,794.6568755981574
999.7762996940185,1413440,9,14,343.22732292854613,0.0,372.5169955665783,1.3346056857357216,0.9191252766537251,3.79849784919336,0.05816865797522408,485.3449594989314
999.7423630661518,1514400,5,15,545.1726870011628,579.623054971546,186.65141191963198,1.3316923519227024,0.9164514546660273,3.78744766122946,0.6270307498928116,801.6455451404925
999.838659768152,1615360,5,16,577.5519366761472,619.638130139621,140.26119633781707,1.328453518805823,0.9134880229655518,3.7752005941251006,0.8835465465617096,867.7391500715123
999.8103128880654,1716320,6,17,503.8195964945873,249.741860779437,284.2877334905649,1.3270255475109827,0.9121845191950569,3.769813563222564,0.5623814270968085,739.6759571328388
999.8757178752788,1817280,4,18,633.7877927792605,999.4288229078716,0.17654369232906283,1.3277271227850935,0.912824709843857,3.772459299189476,0.8341016199985107,999.7077602562978
999.8635059427966,1918240,5,19,598.674354105077,609.5289773714748,156.11024148059934,1.3248932915384481,0.9102415804634413,3.7617839194072737,0.771873048022015,921.7494365271041
999.8674951754382,2019200,6,20,485.490266787217,9.985378692213066,358.7240021832665,1.322839955143708,0.9083744658614615,3.7540676363499332,0.6614023798311439,734.7845567028795
999.7873379985925,2120160,4,21,633.7915139038942,999.6317076912171,0.0634781708968677,1.319400702986147,0.9052557031996588,3.7411786281114354,0.7518578461848134,999.7282397563175
999.7385748416716,2221120,6,22,547.0957230133428,289.82148690112734,267.57509970851766,1.3156581969652277,0.9018741100433176,3.7272034120473374,0.6625793744538133,828.0364527591219
999.8345244356655,2322080,4,23,633.7960684880873,999.5092228965241,0.12947434234848865,1.3125909095443884,0.8991120411255443,3.7157885232286083,0.9562647829906578,999.7303353820969
999.7681286055638,2423040,5,24,509.0312387507206,9.98134664926921,395.90441978480646,1.310090849185881,0.8968670142743276,3.70651043036974,0.9411611188210106,801.7901857049369
999.828486414543,2524000,5,25,631.5719428959821,969.8483225574314,11.952524183911846,1.3094173437688552,0.8962631728499237,3.704014915982185,0.9877068748177722,993.7524199346008
999.83934051129,2624960,4,26,633.7861996714773,999.6105253120273,0.09097350016661322,1.3093155601974171,0.8961719526256816,3.703637927301329,0.9907910242466391,999.731935998213
999.742478045372,2725920,4,27,633.7811849786247,999.6284441180005,0.04589181673964902,1.310279755957284,0.8970364545300745,3.707210681427314,0.8972420664114515,999.699928700574
999.8730625964873,2826880,5,28,553.0184330269154,259.7760574534382,296.00013361310056,1.3111115888562714,0.8977829494009951,3.7102957441860602,0.8352834360434014,851.776305145437
999.8540619032391,2927840,4,29,633.7249158493614,999.3866184915121,0.17676224615978076,1.312041100713824,0.8986178372569416,3.7137461114055053,0.9999992940284562,999.6457883855412
999.8725130295408,3028800,5,30,598.6739115538094,609.688864775438,156.03060706430688,1.3104208919126035,0.8971630675616562,3.707733939072773,0.7807397009885927,921.7500381604605
999.841766737188,3129760,4,31,633.797694764315,999.570820349416,0.1099788026019331,1.3087768455958846,0.8956893017265338,3.7016432607973275,0.9999993423348728,999.7300040222947
999.8314676561762,3230720,4,32,633.7880473821001,999.5265845650572,0.11952665631308725,1.305645561265976,0.8928890303625324,3.690070491531269,0.9999993934088722,999.7231958324294
999.8001741908893,3331680,4,33,633.8216039388024,999.7588886652294,0.01816844542012376,1.3014535261122275,0.8891538426478783,3.6746339641493835,0.9999994830859742,999.7787119522295
999.888528506311,3432640,5,34,509.080595554462,9.979091451756027,395.94480621324635,1.2983249952670717,0.8863764442786616,3.6631557228260343,0.941146315945439,801.8686968876402
