MaxReturn,TransfBits,NumTrajs,Iteration,AverageDiscountedReturn,MinReturn,StdReturn,Entropy,AveragePolicyStd,Perplexity,ExplainedVariance,AverageReturn
899.686988906246,50480,11,5,316.1556532314717,19.9755620280076,239.3295782915502,1.3835657992438708,0.9652455693939325,3.9891006290621234,0.4236198062999065,406.1265519836251
979.7889918759844,100960,6,10,502.37629734927197,569.7736125063019,134.50363199119477,1.355586562681173,0.9386130514160238,3.879035586975588,0.7452237624774822,703.1014479520337
999.7970615473989,151440,5,15,629.9535079442418,949.6239345104601,20.01122210320487,1.3491444056085198,0.9325857938233724,3.8541265505430653,0.7142284528716752,989.6457028358557
999.855965625379,201920,4,20,633.8093039121056,999.6990397213135,0.0559888336521077,1.3312849846352233,0.9160781983542015,3.7859050931664515,0.9999994688204014,999.7724889900198
809.7576130107096,252400,7,25,472.4269990107849,539.6823013267563,98.789156978539,1.3217364691049884,0.9073726401724435,3.749927359913562,-2.4766859334771376,641.1485864371606
999.8220580075547,302880,4,30,633.8087922617931,999.6053965752533,0.09154037877100123,1.3143534915689243,0.9006981973018159,3.7223436805908223,0.999999465604123,999.7637999933113
999.8748811226043,353360,5,35,630.0759105793514,949.8467728908715,19.985027560166223,1.3015125081717378,0.8892062883194002,3.6748507080204726,0.9947478139241013,989.8166263861515
999.8578786325172,403840,4,40,633.8431944220474,999.791415325243,0.025557460487963576,1.2987777610697635,0.8867778560868552,3.66481464999167,0.9999995351508818,999.8157121767363
999.8695870045523,454320,4,45,633.8573165446803,999.7381728680115,0.0554690299709273,1.2925211044398737,0.8812469121854798,3.641956744712563,0.9999995347922804,999.8340228791178
999.8098848245121,504800,4,49,633.7841513769073,999.6271896022697,0.07306888797074369,1.2826356395152525,0.8725782939987332,3.6061316745352774,0.9999995361920591,999.7344203868136
