MaxReturn,TransfBits,NumTrajs,Iteration,AverageDiscountedReturn,MinReturn,StdReturn,Entropy,AveragePolicyStd,Perplexity,ExplainedVariance,AverageReturn
169.89162938692317,50480,60,1,54.44063359855625,9.9797893606523,47.04439930798853,1.4169392280491446,0.9980026921237461,4.124477017238461,0.2756389987534028,56.79519156688696
319.8634977716759,100960,37,2,91.61051646114029,9.979453208677628,70.98667125627834,1.4094941635001192,0.9906000882856898,4.0938840442547795,0.209318281584691,98.05026447135819
299.90517936507973,151440,36,3,99.19232164635065,9.980976572547014,73.57740977271212,1.4014279150385498,0.9826418017557882,4.060994583987566,0.36862218737961083,106.59871939016213
279.93103120545953,201920,31,4,111.02517493891122,9.983149125109339,71.03396111810366,1.3947416621749975,0.9760935263032701,4.033932320709512,0.3754784870672423,119.59973263554997
259.92587181921584,252400,33,5,106.39622701016158,0.0,75.7120685097344,1.3895639950089878,0.9710527000228363,4.013099939889679,0.5436677635668823,114.77539773419451
309.9243202343769,302880,26,6,135.554367335371,29.96775143042943,72.96509489309945,1.3835498553924794,0.9652301797847028,3.9890370279415333,0.5403537570309838,147.59913785914185
439.88699658919364,353360,25,7,137.5396906882194,29.940794879358993,102.40797234748477,1.379703102785084,0.9615243104249911,3.97372166544437,0.27498340863276405,152.3002843333735
329.7752882435663,403840,25,8,141.14652173853585,19.96782928046791,85.98729008730227,1.3769919276850489,0.9589209802930458,3.9629628013829468,0.21828814873580737,155.07551929743371
529.726608597178,454320,15,9,227.63049267032991,0.0,164.48914439507487,1.3740792567645808,0.9561320226683169,3.9514367887619124,-6.609995474215527,270.48901855709516
679.6097365984075,504800,10,10,344.8174972388621,29.951113412966368,190.13934403891355,1.369991818833268,0.9522318686203531,3.9353184998419835,0.4531441978093538,439.7990721855661
999.6055451368454,555280,11,11,281.79667086939594,29.9702178290987,254.3108237372058,1.3627814165911551,0.9453905876534205,3.9070453234875795,-0.09232680910147151,358.8938685170146
999.7385362006418,605760,8,12,396.47083872230854,49.94200413744403,266.27121708850063,1.3540201744201137,0.9371439698270616,3.8729642674311187,0.3574070898755515,538.5230934680321
999.6282408228458,656240,5,13,556.9506611029777,569.7046121477646,185.16621645337682,1.3464239575454677,0.9300521904377123,3.8436558483922387,-2.3301161877047685,827.6872387665668
999.822992729022,706720,6,14,485.91774017903714,429.75315615585185,171.93405349147613,1.3383490526806103,0.9225723476330854,3.812743667509647,0.8482105585282943,676.4726657956961
769.7779465604137,757200,8,15,419.3630313262312,9.979896550337063,224.270251487081,1.3323141712200095,0.9170214990795246,3.7898035016503613,0.8442682358650851,569.8201774140564
999.8179402956706,807680,5,16,618.3076200391685,879.6883219203391,50.633505352827626,1.3283644006360231,0.9134066182121856,3.7748641701484913,0.973735349389207,959.757629376197
