rewardsSubIter0
"[ 49.97855336  79.94296065  29.94630917 139.93277952  39.97855482
  29.97233102  39.96511138  29.97574883  89.90740265   9.98621684]"
"[ 9.98800906  9.98349104 89.92590085 19.9787883  59.9402417  49.97426934
 89.93364578 39.98481196 29.97767348 79.94818879]"
"[89.97702813 69.98547481 19.96863961 29.95200157  9.98613706 49.98706732
 39.95995271 29.96946653  9.98747416 59.9500648 ]"
"[ 9.98714799 69.97956916 39.9823723  59.92633737 39.94738983 59.98236983
 29.96352904 39.95011667  0.          9.98729151]"
"[129.87329939  89.91804297  49.96790519  59.95241687  59.92481442
  29.97277021  39.94872624  79.96227451 199.91967375  49.97343621]"
"[ 79.94710444  19.98169301  89.9455325   49.97331076  69.95593323
  99.94387236  49.97306497 259.92856189 189.89637971  39.96037201]"
"[ 39.96176016  19.97015704   9.98036771  39.95819991  79.97484224
  19.96561869  59.967      129.96191239  69.96384901  49.96417372]"
"[139.9031786   99.97047312  79.88605464   9.9855656   79.92126199
 219.94259979 149.96066285  29.95744205  79.90757845  39.95265897]"
"[229.8699442   29.96692646  59.988979    19.97772541   9.98752351
 149.89207977  49.92406583  29.98331327  59.91536122  69.96599985]"
"[  0.          59.95975746 139.89830312  29.96063523   9.98122775
 309.84925359  29.97080834  79.93556245  39.97264715  99.91253533]"
"[ 19.98870925 159.90801299  19.96922886  99.90119295   9.98117051
  39.9499298   19.98137183  59.95605012 279.857985     9.9842645 ]"
"[19.965064   89.92556746 59.91999613 69.94511715 29.96464918 69.96166126
 59.92369976  9.9866519   9.98200693 39.96599458]"
"[ 49.96254746 149.92994542 119.96401222  69.93954837  79.98669236
 299.82669159 259.91577552  39.968954     9.98125659 159.91763981]"
"[ 69.93311198  69.91172835  69.96919023  29.95807829 119.94856088
  29.96385937  19.97379587  19.96748617  49.96341567 119.93009597]"
"[249.86150489  69.92809587  89.90626137 209.92380165  29.96635561
  59.93589299  49.95948318  49.94267703 159.92841553  59.98153369]"
"[419.90599838  69.93419699  49.95165343  29.96086647  29.97024343
  99.91945974  89.92899801  39.95610639   9.98147077  59.95634796]"
"[ 39.95582954  99.95613327 139.90814357  29.98180088  49.95679132
 119.9442544  109.90647159  49.92517163  49.94342937 139.93235212]"
"[ 29.97664072  39.98066267 149.91534118  59.96778456 139.9294608
  59.95655517  49.95505706  89.94819561 139.94815199  79.95991819]"
"[189.86304761   9.98187773  19.97660008   9.98632645  59.93409488
 209.92706103  19.96858519  49.93343233  19.97492882  29.97616013]"
"[ 19.97621997  19.964136    89.91103175 139.95315362 129.95321201
  19.97485597 119.87309758  19.97818151  19.98571478  29.95369651]"
