MaxReturn,TransfBits,NumTrajs,Iteration,AverageDiscountedReturn,MinReturn,StdReturn,TotalAverageReturn,Entropy,AveragePolicyStd,Perplexity,ExplainedVariance,AverageReturn
599.7072414749055,30624,14,5,234.29219242493872,0.0,163.5687462695155,231.52886589043328,1.3768880098537521,0.9588213364818631,3.962551000280227,0.2596654977499433,279.14151805697156
179.9441480016927,61248,64,10,50.620395380976596,0.0,43.54698417512544,55.10061214591352,1.4018223000675307,0.983029417401131,4.062596495318423,0.23606271732250805,52.62293451580228
189.9554680674062,91872,57,15,57.68080509280829,9.981705955001795,49.36502620097895,57.06286271133233,1.3972357882146151,0.9785310650852066,4.044006013660513,0.20727493123565643,60.31621234256342
229.88403952297105,122496,58,20,57.82769216056383,0.0,53.11967090756213,53.67478700334985,1.3780671295931286,0.9599525684441477,3.9672260780795456,0.17257071388680134,60.65390581598825
239.86511528607417,153120,55,25,60.19501923179961,0.0,47.21670191305672,55.935732047325374,1.3537896796665596,0.9369279879509923,3.8720716723599655,-0.34658208615221486,62.871890027733826
279.8820645690836,183744,61,30,55.199911040903004,0.0,49.15383357873763,59.804400887604636,1.340842640613724,0.9248757335607108,3.822262942753389,0.235777382003438,57.67420193982118
219.88926826377647,214368,52,35,65.21954312421876,9.984354453409905,38.62589485393301,58.99150762878755,1.3141818263851746,0.9005435920508217,3.7217047386225284,0.2248408230477953,67.84462336776575
189.95253341290635,244992,56,40,59.78599831700202,9.984285195920641,47.72827988155742,58.739472139595186,1.3065217629925774,0.8936717241213359,3.693305154568953,0.2942685120119124,62.46100217900803
299.91691234768973,275616,56,45,60.25031341798327,9.980559480170664,52.62992870416603,56.792483473129955,1.3392957200798885,0.9234461303236026,3.8163547766314396,0.10313642561730474,63.17589971828811
169.85108183000798,306240,62,49,53.5486934181603,0.0,37.12677449448872,60.52683703446976,1.2410666863728215,0.8370496871848404,3.459301487187216,0.24008513838478696,55.44646951947157
